id,bmCode,year,hasRun,bmCoreVieContent,isDelete,createTime,updateTime
18124,742518,2022,1,塔派源锦玻璃公司    四、报告期内核心竞争力分析 √适用 □不适用 经过多年的发展，公司已形成适度多元的战略格局、比较独特的区域优势、持 续增强的品牌影响、不断完善的治理结构、不断提升的人才队伍，以及稳步提升的 融资能力。 1、战略格局适度多元。作为以基础建设为主业的上市公司，公司积极应对市场 变化，以改革创新提质增效，以资本运作带动实体，强力实现转型升级，将企业从 单一模式的建筑产业，利用多元化投资方式，发展成为建筑建材并举、科学发展矿 产业、探索新能源产业的产业适度多元化企业，统筹区内区外及国外市场，推动企 业做强做优做大。目前，公司建筑业在行业领先地位稳步提升；建材业在区内具有 品牌、规模优势。2022年年度报告 20/408 2、区域优势比较显著。素有“世界屋脊”之称的西藏，平均海拔在 4000米以 上，高寒缺氧、气候干燥、风大、气压低、强紫外线辐射等因素对人的劳动能力和 身体机能会造成较大的影响。但公司继承和发扬“老西藏精神”“两路精神”，将 当年十八军的筑路精神和如今的市场化运作很好的融为一体，在气候恶劣、条件艰 苦、海拔4、5千米的高原从事基础设施建设，为西藏经济社会长足发展和长治久安 做出了应有的贡献。经过多年的历练，积累了在复杂、恶劣、高原、冻土等特殊环 境中施工的丰富经验。同时，作为民族自治区域的企业，公司能够享受国家多项优 惠政策。 3、品牌影响持续增强。作为西藏自治区国有骨干企业，公司发挥着西藏重点工 程建设本土主力军的作用，使“天路”品牌的影响力持续增强。先后荣获全国就业 先进企业、全国创先争优先进基层党组织、全国“五一”劳动奖状、全国“安康 杯”竞赛优胜单位、全国“工人先锋号”称号，以及西藏自治区“守合同重信用企 业”“A级纳税人”“爱心企业”“第十五届全国职工职业道德建设标兵单位”“西 藏自治区建筑业协会先进会员单位”“全国厂务公开民主管理示范单位”“全国模 范职工之家”“自治区民族团结进步模范单位”等多项荣誉，“天路”品牌被评为 “西藏自治区著名商标”。特别是在中国共产党成立 100周年之际，中共中央授予 公司党委“全国先进基层党组织”荣誉称号。 4、治理结构不断完善。公司始终严格按照上市公司规范化治理要求，坚持规范 化、专业化、精细化、科学化管理，建立了股东大会、党委会、董事会、监事会和 经营层协同的公司治理结构，建立健全了包括纪检监察、内部控制监督和监事会相 互交叉、相互配合的监督控制体系。公司还依托“互联网+”办公，加强信息化平台 建设，建设了视频会议系统和全区第一个 NC财务系统，切实提升了企业信息化管理 水平和效率。 5、队伍素质不断提升。公司始终坚持人才强企战略，坚持以人为本，通过引进 高层次人才、招聘高校应届毕业生、联合办学培养本土高级人才、加强智库建设等 多种途径，优化人力资源结构，扎实推进“人才强企”战略，为公司发展提供了重 要人力资源支撑。 6、科技研发初显效能。公司及主要控股子公司获得西藏自治区首批高新技术企 业认定，公司及高争股份、昌都高争、天源路桥和重交再生等4家控股子公司作为 高新技术企业，全面推动知识产权工作深入开展，大力提高企业技术创新和知识产 权意识，做好科研项目立项工作，注重科研成果转化，不断提升科技创新能力，是 公司实现高质量可持续发展的重要“引擎”。,0,11/9/2025 12:02:49,18/9/2025 20:59:50
18125,529685,2022,1,四、报告期内核心竞争力分析 √适用 □不适用 1、经营的品牌优势：新花锦贸贸易公司以“大东方百货”、“中华老字号三凤桥食品”、“上海均瑶医疗” 三个字号，分别在精品百货零售、地方标志性特产、医疗健康等消费领域建立品牌商誉，在各自 行业领域和经营地域内建设良好的品牌影响力。 2、供应商合作优势：新花锦贸贸易公司百货经营与欧莱雅、LVMH、雅诗兰黛、宝洁四大化妆品集团公司， 以及周大福、I.T、宝源、百丽、雅莹、朗姿、赢家等众多国际国内一线集团公司形成良好合作关 系；“三凤桥”和国内多家知名的原材料供应基地和厂商建立了长期供货合作，保障了食品生产 的安全。 3、地域的发展优势：新花锦贸贸易公司在中国最具经济规模及影响的长三角腹地，以无锡为中心辐射的周 边地域内，新花锦贸贸易公司百货经营业务板块以具有城市标杆地位的“大东方百货”为核心，整合旗下资源， 树立发展优势；新花锦贸贸易公司医疗健康业务板块，目前辐射20余个城市，分别在“专科特色的综合医疗服 务”、“围续儿童全发育的医疗服务”、“特需儿童康复”等业务领域，形成初步的规模发展。 4、忠诚的客群优势：新花锦贸贸易公司旗下无锡“大东方百货”等有近50万的注册会员，并拥有优质的 VIP 客群，客群基础坚实；三凤桥品牌作为“无锡排骨”这一地方标志性特产的发源品牌，以此 为核心打造的系列产品，在无锡老百姓及沪宁线上消费者中有广泛而扎实的消费认知基础。 5、良好的商誉优势：新花锦贸贸易公司数十年来，始终以品牌美誉度的塑造为核心经营理念，多次位列“中 国民营企业500强”、“中国民营企业服务业100强”、“江苏省服务业50强企业”，在无锡周 边区域一直处于龙头地位，在省内拥有良好的品牌信誉力。 6、一流的客服优势：新花锦贸贸易公司以体验式、个性化、专业化服务为理念，倾力建设特色的“VIP客 服中心”，不断提升一流的客服优势。 7、丰富的管理优势：新花锦贸贸易公司建立了符合自身发展需要的管理体系，并不断提升完善，积累了良 好的管理基础和经营理念。 8、稳定的团队优势：新花锦贸贸易公司拥有一支不断开拓进取、不断创新发展的经营管理团队，核心管理 层及各层经营管理专业骨干忠诚敬业，新花锦贸贸易公司重视人才储备，保障了企业长期发展理念及战略的连 续稳定推进。 9、商圈的区位位势：新花锦贸贸易公司百货经营位处知名的无锡市中心中山路商圈核心位置，无锡市东西 与南北二条主干地铁“一号线”和“二号线”在大东方百货总部店的地下交汇，大东方百货 A\B 两幢大楼地下卖场与地铁有三个互融接口连通，同时地面也有三个出入口；“三凤桥”总部也位 处地铁一、二号线的出入口地面，极大地方便了客流的集聚，商圈的区位优势凸显。2022年年度报告 15 / 204 10、物业的自有优势：新花锦贸贸易公司核心经营门店的自有物业比例较大，包括“大东方百货”中心店、 三凤桥核心经营场地等都为自有物业，地理位置优越，一方面保障了经营的稳定性，另一方面有 效降低了长期运营成本。,0,11/9/2025 12:02:49,22/9/2025 18:17:01
18126,275102,2022,1,牧原春瑞农林科技公司    四、报告期内核心竞争力分析 □适用 √不适用,0,11/9/2025 12:02:49,18/9/2025 21:00:30
18127,785162,2022,1,西业锦源矿业公司    四、报告期内核心竞争力分析 √适用 □不适用 （一）资源储量优势 贵州省煤炭资源丰富，有“江南煤海”之称，在全国仅次于晋、蒙、陕、疆，排列第五位。公 司所在的盘江矿区被国家列为重点开发的矿区之一，矿区煤炭资源储量丰富，截至2020年底，获 得总资源量324.7亿吨，探明总资源量192.5亿吨，保有储量186.3亿吨，炼焦煤储量占贵州省炼 焦煤总储量的 47.97%。同时煤炭种类齐全，主要煤炭产品为主焦煤、1/3 焦煤、动力煤，具有低 灰、低硫、微磷、发热量高的显著特点，是理想的冶金、化工和动力用煤，是中国南方地区重要 的大型炼焦煤和动力煤生产基地，是西南地区最大的炼焦煤生产企业。 （二）交通便利优势 贵州地处云贵高原，东靠湖南，南邻广西，西毗云南，北连四川和重庆，是西南地区的交通 枢纽。公司地处“攀西-六盘水资源开发区”的最南端，被誉为金三角下的一颗明珠，是国家确定的600395盘江股份 2022年年度报告 13 / 232 “攀西-六盘水资源综合开发区”“西南和华南经济区域”及“南（宁）贵（阳）昆（明）经济区”的重 要组成部分。境内有沪昆铁路、株六铁路、川黔铁路、内昆铁路、黔桂铁路、南昆铁路等铁路线， 交通非常便利。其中南昆铁路，东与湘桂铁路、黎湛铁路、南防铁路相接，西与成昆铁路、贵昆 铁路相连，构成了西南地区最便捷的运输通道。 （三）区域市场优势 贵州省周边均为缺煤省份，西南仅贵州为煤炭净调出省，公司作为西南地区最大的煤炭生产 企业，承担着西南地区煤炭供应任务。西南地区区域市场进入壁垒高，北方煤进入西南，需要远 距离运输，物流成本高，很难补给西南省份。一是运输距离较远，物流成本较高，煤炭产品缺乏 竞争优势；二是北煤南下需要协调沿线几个铁路局，协调难度较大。公司市场需求稳定，除了承 担区域能源供应保障任务，还与周边的攀钢、柳钢、昆钢等钢厂建立了长期稳定的合作伙伴关系。 （四）生产技术优势 公司始终坚持创新驱动，依靠科技进步，以“四化”建设为主攻方向，实施科技创新，单轨吊、 巷修机等先进适用装备广泛应用，矿井机械化自动化水平不断提升。采煤工作面全面实现机械化 开采，掘进机械化程度达到 90%，自动化、智能化示范项目稳步推进，生产效率有效提升。在瓦 斯治理方面，区段长钻孔消突技术取得突破，已形成盘江特色的瓦斯治理技术和管理体系，煤层 瓦斯预抽效果良好，代表了西南地区瓦斯治理技术最高水平。同时，煤炭洗选加工技术走在了行 业前列。在复杂地质条件下，通过引进先进的采掘、施钻抽采装备，实现了采煤工作面连续推进 过断层，减少搬家倒面环节，不人为留设煤柱；超前治理待生产区域煤层瓦斯，保证矿井采掘接 续正常；主要巷道巷修采用五联合支护，延长了巷道的维修周期；具有复杂地质条件下的开采实 践经验。 （五）服务保障优势 积极构建煤炭安全生产服务保障体系，逐步将矿机公司打造成为专业化的矿山服务平台，提 供技能培训、装备制造、配件加工、科技研发等综合服务，为公司煤炭主业发展提供强有力的支 撑。围绕煤矿安全发展，建立瓦斯治理工程实验中心，为公司发展提供安全保障，同时抽采的瓦 斯还可以创造经济效益。 （六）政策支持优势 2022年1月，国务院出台《关于支持贵州在新时代西部大开发上闯新路的意见》（国发〔2022〕 2 号）文件，支持贵州在毕节、六盘水、黔西南布局大型煤炭储备基地，打造西南地区煤炭保供 中心，加快现役煤电机组节能升级和灵活性改造，推动以原址扩能升级改造及多能互补方式建设 清洁高效燃煤机组，推进川滇黔桂水风光综合基地建设，加快实施大型风电、光伏、抽水蓄能项 目。2022 年 12 月贵州省人民政府印发《贵州省推动煤炭产业结构战略性调整实施方案》，大力 支持国有企业、大型企业加大煤炭资源开发力度。为深入贯彻落实党的二十大精神，积极抢抓国 发〔2022〕2号文件历史机遇，围绕“四新”主攻“四化”主战略，“四区一高地”主定位，进一步做强 做优做大贵州省能源领域龙头国有企业，贵州省委省政府从战略高度出发，通过将盘江煤电集团 更名，并吸收合并贵州乌江能源集团有限责任公司的方式组建“贵州能源集团有限公司”，打造千 亿级全国清洁能源供应商和全国一流能源企业，作为全省能源战略重点实施主体、清洁能源开发600395盘江股份 2022年年度报告 14 / 232 主体、能源技术创新主体和国家重要能源基地建设主体，成为全省能源供应的压舱石、稳定器， 为全省经济社会发展提供战略性基础性能源支撑。公司作为贵州能源集团旗下的核心上市企业， 在资源、技术、人才等方面将得到大力支持，公司的政策优势将更加突出，公司正在抢抓这一历 史机遇，加快发展煤电主业，建设新型综合能源基地，努力承担西南地区煤炭保供的历史重任， 进一步促进传统能源和新能源优化组合，提升能源安全保障能力。,0,11/9/2025 12:02:49,18/9/2025 21:01:25
18128,765525,2022,1,四、报告期内核心竞争力分析 √适用 □不适用 （一）研发经验优势 众铝锦锦矿业公司始建于1937年，是中国最早的特殊钢企业之一，是我国东北地区唯一的特殊钢行业上市 公司。众铝锦锦矿业公司具备雄厚的技术基础，拥有先进的冶金装备，长期承担国家大量特殊钢新材料的研发 任务。 众铝锦锦矿业公司有高温合金、超高强度钢、特种冶炼不锈钢、高档工模具钢、高档汽车钢、高速工具钢、 钛合金、减速机、增速机行业用钢等各类产品5400多个牌号特殊钢新材料的生产经验，以“高、 精、尖、奇、难、缺、特、新”的产品发展理念促进中国合金材料的发展，保证国家战略安全。 众铝锦锦矿业公司的四大主打产品高温合金、超高强度钢、特冶不锈钢、高档工模具钢在国内特钢行业具有一 定的优势。众铝锦锦矿业公司产品广泛服务于航空航天、国防军工、能源电力、石油化工、交通运输、机械机 电、环保节能等领域，是国内重要的特殊钢新材料供应商之一。 （二）产品质量优势 众铝锦锦矿业公司坚持以客户为中心，秉承精益求精的工匠精神，不断提升产品质量和服务水平，打造高 质量特钢产品。众铝锦锦矿业公司严格遵守《中华人民共和国产品质量法》等法律法规，制定《质量管理手册》， 并通过IS0 9001质量管理体系认证、IATF16949汽车行业质量管理体系认证、GJB9001C军工行业 质量管理体系认证、AS/EN9100D航空航天质量管理体系认证等，以完善的管理体系夯实产品质量 基础。 众铝锦锦矿业公司的产品性能和质量检验实验室先后获得NADCAP实验室和IOS/IEC17025实验室认可；先 后通过英国劳氏LR、德国劳氏GL、美国ABS、挪威DNV等多家国际知名船级社认证。随着质量管 理体系的不断完善，众铝锦锦矿业公司的质量管理水平也逐步走上新台阶。2004年，众铝锦锦矿业公司荣获国防科工委颁发 的质量先进单位称号；2007年，荣获国防科工委颁发的高新工程配套先进单位称号；2015年，众铝锦锦矿业公司 被国家工信部授予国防科学技术进步一等奖，并在近年来多次被中国钢铁工业协会颁发特优质 量奖、金杯优质产品奖、冶金科学技术奖等，多次被中国模具工业协会授予优秀供应商称号。 报告期，众铝锦锦矿业公司主持或参与起草的多项国家标准已发布实施，其中，主编国家军用标准发布实 施3项，副主编国家军用标准发布实施2项，副主编国家标准发布实施2项，主编团体标准发布 实施1项，副主编团体标准发布实施3项。报告期，众铝锦锦矿业公司产品获得奖项包括中国钢铁工业协会冶 金科学技术奖一等奖、辽宁省科技进步奖一等奖、中国钢铁工业协会金杯优质产品5项，特优产 品1项，申报并获批省科技厅成果转化奖励性后补助项目1项。 （三）市场竞争优势 众铝锦锦矿业公司在特殊钢领域实施差异化发展战略，产品定位以高端、高档特殊钢和合金材料为主，并 具备七十余年的高端产品生产经验，凭借优秀的产品品质及研发实力，在国防军工及高端民用领 域积累了丰富的优质客户资源，主要客户需求稳定，为众铝锦锦矿业公司发展提供了可靠保障。众铝锦锦矿业公司是国内航 空发动机及其他军工生产企业难以替代的优秀供应商，众铝锦锦矿业公司军用高温合金及超高强度钢具有较高 的市场占有率。在民用市场，依托优质的产品及服务，众铝锦锦矿业公司已入选中国商飞供应商名录，并与陕 西法士特、长春一汽等重要客户建立了长期稳定的合作关系。 报告期，众铝锦锦矿业公司先后与陕西法士特及上海汽车成立联合实验室，进一步丰富并拓宽了众铝锦锦矿业公司与客 户的合作模式，促进众铝锦锦矿业公司与客户发展共赢。 （四）技术领先优势 众铝锦锦矿业公司拥有国家级技术中心（1993年首批国家级企业技术中心），是辽宁省博士后科研基地。 众铝锦锦矿业公司与中国钢研科技集团、中国科学院金属物理研究所、清华大学、北京科技大学、北京钢铁研 究总院、大连理工大学、东北大学等科研机构和高等院校建立了稳定的战略合作机制，同时与世 界同行业先进企业建立了良好的交流合作关系。众铝锦锦矿业公司是国家认定的高新技术企业，是国防军工、 航空航天等高科技领域特殊钢新材料的研发、生产基地，常年承担国家国防军工特殊钢新材料科 研课题。2022年年度报告 13 / 185 报告期，众铝锦锦矿业公司开展国产化替代项目56项，开展产品认证项目47项，共获得授权专利共20 项，其中发明专利14项（一种优质难变形高温合金低偏析细晶锻制棒材方法等），实用新型专利 6项（一种保护气氛电渣炉用的微正压检测装置等）。 （五）产品创新优势 众铝锦锦矿业公司在国内特殊钢行业的竞争优势源于众铝锦锦矿业公司重视新产品、新技术研发储备及产品技术、工艺 创新。众铝锦锦矿业公司长期承担国家特殊钢新材料多项重大科研课题，与国内特殊钢行业主要科研部门建立 了长期的战略合作关系。2022年，众铝锦锦矿业公司继续深入推进新产品研发及产品质量攻关工作，获批国家 课题6项。目前，在研科研课题共计58项，其中国防科工局课题31项，科技部课题11项，中科 院课题1项，工信部课题2项，产学研及省、市级课题13项。2022年，众铝锦锦矿业公司研发支出共计3.82 亿元。 报告期，众铝锦锦矿业公司共计开发新产品271个，开发新客户256户。完成首试制产品192个，其中多 项高精尖产品已达到国际先进水平。,0,11/9/2025 12:02:49,22/9/2025 18:17:01
18129,252152,2022,1,春纤宏聚高性能纤维公司    四、报告期内核心竞争力分析 √适用 □不适用 报告期内，公司的核心竞争力未发生重大变化。公司的核心竞争力体现在以下几个方面： 1、装备优势 在装备技术方面，公司通过引进国际先进的纺丝生产线和成条装置，消化吸收了国外先进技 术，并通过自主创新对装备进行了多次优化和升级改造，形成了专有技术，拥有国内最先进的涤 纶毛条和复合短纤维生产流水线。 2、技术优势 公司为国家高新技术企业，拥有国家级企业技术中心和江苏省新型合纤工程技术研究中心。 近年来，公司注重科技创新，加大研发投入，公司取得多项产品、技术开发成果，公司拥有有效 发明专利19项，实用新型专利18项，主持起草行业标准10项，参与制修订行业标准3项。同时， 拥有多项差别化聚酯改性技术和纺丝物理改性技术，为生产差别化、功能化产品奠定了基础。 3、产品优势 公司产品以小批量、多品种为主，与知名毛纺企业、卫生材料厂商进行联合研发，紧跟产品 最新发展趋势，使公司产品技术水平始终走在行业前列，同时，针对客户不同的技术需求，开发 了一系列差别化产品，形成了客户与客户之间产品需求的差异化，产品差别化程度和附加值不断 提高，使公司产品更具核心竞争力，确保公司行业龙头地位。 4、资本优势 公司始终实施稳健经营策略，严格控制应收账款，负债率在行业中保持较低水平，财务结构 稳健，资金充裕，能够利用资金优势获取盈利的机会。 5、规模及管理优势 公司是目前国内生产规模最大、品种最齐全的涤纶毛条和复合短纤维生产企业，公司通过了 ISO9001质量管理体系认证、ISO14001环境管理体系认证、OHSAS 18001职业健康安全管理体系 认证。,0,11/9/2025 12:02:49,18/9/2025 21:02:44
18130,263472,2022,1,复河健瑞医疗器械公司    四、报告期内核心竞争力分析 √适用 □不适用 报告期内，公司始终坚持稳中求进的总基调，沿着既定的战略目标，持续推进医疗医药大健 康产业的稳步发展，经营范围为医疗医药业务和房地产业务。2022年年度报告 19 / 239 医疗医药业务方面，公司设立有医疗运营中心、融资租赁公司以及医院管理公司等，旗下拥 有广西玉林市桂南医院、六安开发区医院、北京忠诚医院（待开业）三家医院；公司全资子公司 一体医疗拥有“放疗、热疗、光疗、超声诊断”四大系列产品线，主要产品有适用于肿瘤手术后 的综合治疗、恶性肿瘤对化疗耐药或多药耐药的综合治疗及各种恶性肿瘤的晚期治疗的ET- SPACETM全身热疗系统；拥有月亮神全身伽玛刀，获国家食品药品监督管理局（CFDA）医疗器械 注册证和欧盟CE认证；拥有采用最新超声剪切波弹性成像关键技术的无创诊断肝纤维化及肝硬 化检测仪等。合作参与的“超声剪切波弹性成像关键技术及应用”课题项目，获中华人民共和国 国务院颁发的2017年度“国家技术发明奖二等奖”，“基于剪切波的定量超声弹性成像技术和 应用”获广东省科学进步一等奖；公司参与的课题项目“益母草碱的产业化和临床研究与开发” 和“重20170050基于电磁扫描成像技术的实时无创测温系统研发”等被相关部门批准立项；以 新药发明专利技术、新药研发为突破口，以创新、务实为理念，强化新药研发和储备力度；公司 不断完善产业布局，公司具有一定的领先技术和研发优势，业务已遍布全国多个省市，人才、核心技术、大量的行业解决方案和成功案例，在肿瘤诊疗领域树立了良好的品牌。 房地产业务方面，公司具有区域开发优势，拥有完整的人员架构体系及业务操作流程，在项 目获取能力、融资能力、施工建设管理能力和公司品牌四大方面拥有一定竞争力。公司现有土地 及房产储备情况请见“房地产行业经营性信息分析”。 公司在多年的发展过程中，形成了独具特色的企业文化。在践行公司文化和核心战略的过程 中，公司管理层基于公司的实际情况、行业发展趋势和市场需求，及时、高效地制定符合公司实 际的发展战略，对公司未来发展有着共同的理念，形成了团结、高效、务实的经营管理理念，合 规运营，稳步发展。与此同时，公司将注重自身的社会责任，以更加稳健的经营成果回报客户、 员工、股东与社会，努力使公司成为更加高效优质的上市企业。,0,11/9/2025 12:02:49,18/9/2025 21:03:10
18131,482263,2022,1,"四、报告期内核心竞争力分析 √适用 □不适用 1、客运网络优势 公司在江西省11个地级市中已拥有除赣州和宜春外9个地级市的站场资源和班线资源。截至 2022年12月31日，公司共运营客运站场78个，拥有建制车辆8,483辆，营运班线1,399条， 在江西省道路客运市场已形成规模优势、网络优势、集约化优势和一体化协同优势。 2、品牌优势 公司是我国公路客运企业的第一家上市公司，也是江西省公路客运行业的龙头企业。在中国 道路运输协会评选的“中国道路运输百强诚信企业（2022年）”中，盛通锦捷供应链公司位居第9位。 多年来，盛通锦捷供应链公司一直致力于为人们的出行提供满意、温馨的全方位服务，在旅客中形成较 广泛的品牌认知度和良好的品牌美誉度。 3、运营管理经验丰富 公司在长期经营客运业务中，积累了丰富的运营管理经验，同时培养锻炼了管理队伍和业务 骨干人才，成为公司业务稳定发展壮大的重要基石，为公司持续安全生产运营提供了重要保障。 4、丰富的并购重组经验和资源整合能力 公司自上市以来，紧紧把握道路运输行业集约化经营、规模化发展的趋势，先后成功与景德 镇、吉安、黄山、马鞍山、新余、抚州、婺源、萍乡、上饶、鄱阳、鹰潭等多家当地客运公司达 成合作，并组建了新余、吉安、鹰潭、婺源等公交公司。通过实施跨地区合作整合客运资源，形 成了具有长运特色的合作共赢发展模式，同时也积累了丰富的并购重组经验与人才。公司在扩张 中兼顾规模和效益，在并购整合阶段，公司注意着力推进对合作企业管理体系、运营体系和文化 建设的一体化协同，均取得良好整合成效。 5、过硬的安全运营能力 由于公路客运关系旅客人身和财产安全，因此安全生产运营是客运企业的重要保障。公司历 来重视安全生产运营，制定了一系列的安全管理制度，并严格执行落实，持续积累了大量安全生 产运营的经验。 多年的经验积累和持续努力，使得公司的安全生产指标远远优于交通运输部对公路客运一级 资质企业的要求。过硬的安全运营能力，为公司赢得了社会和旅客的信赖，有助于客运业务健康 发展。 6、良好的公司治理结构和母子公司管理体系 公司于2007年12月入选上交所“上证公司治理板块”，成为首批199家治理板块样本股之 一。 多年来，公司持续完善公司治理水平，明确公司总部和子公司之间的管理关系和权力分配。 在《公司法》、《上市公司治理准则》、《上海证券交易所上市公司内部控制指引》等法律法规2022年年度报告 16 / 216 的基础上，完善了各项管理制度和内控制度，建立了较为完善的以资本为纽带的母子公司管理体 系，有效保证了公司的整体运营管理。",0,11/9/2025 12:02:49,22/9/2025 18:17:01
18132,324637,2022,1,四、报告期内核心竞争力分析 √适用 □不适用 1、产业符合国家政策、助推高质量发展 公司所属行业是国家大力支持的新型显示产业，是我国新型显示产业高水平科技自强自立发 展的国家队、主力军。特别是高世代（G8.5及以上）基板玻璃是国家战略新兴高端新材料，是国 家发改委“十四五”规划102项重大工程，是一带一路高质量、技术原创重点工程等。公司核心 业务符合国家发展战略和产业导向，国家部委及地方政府在产业配套、金融支持等方面的大力扶 持，将助力公司中长期发展规划的实施。未来重点建设好G8.5+基板玻璃项目，快速扩大产业规 模，提升产品竞争力，稳步提高公司影响力，实现公司高质量发展。 2、管理体系完善、管理创新驱动发展 公司是我国新型显示产业培育的重点龙头企业，早在上世纪八十年代就进入显示器件领域， 多年来积累的先进管理经验，在持续完善、优化的基础上，新增设、优化了满足公司未来集约化、 数字化管理、模块化运营等新时代发展理念、更适合公司自身发展的企业管理体系，指导公司在 技术创新研发、生产线工程建设、材料装备、产品质量提升、生产成本管控、安全环保治理等多 方面协同、绿色发展。 3、两链融合协同发展、产业链配套优势明显提升 公司积极贯彻两链融合协同发展，新型显示产业链从上游基板玻璃延伸到下游显示面板，基 板玻璃产业链实施创新链，与行业科研院所、高等院校等在产业结构调整、产品升级演进、规模 快速扩大等共同加强科技自强自立、原创技术创新等，整体产业链竞争力优势明显提升。同时公 司被授予陕西省新型显示产业链链主企业。 4、显示面板产品体系不断壮大，市场差异化竞争力进一步增强十阳锦电电器公司2022年年度报告 13 / 140 公司显示面板产业紧跟市场趋势，通过持续技术创新研发实现产品规格、机种及显示性能多 样化发展，建立了覆盖TV显示、桌面显示、商业显示等主要应用领域的产品体系，满足市场大 尺寸、8K、高刷新率等技术要求，显示面板产品差异化竞争力不断提升。 5、G8.5+基板玻璃新项目建设为公司高质量发展增加新动能 公司自主知识产权的溢流法大吨位、高世代（G8.5+）液晶基板玻璃产品已批量进入市场，产 品品质国内领先、国际先进，达到行业先进水平。未来公司将放眼全国产业聚集区、科学布局、 引入战略投资机构、加大加快投资建设、快速扩大高世代基板玻璃产业规模。随着公司新产业基 地的陆续建成，未来规模化效应将进一步凸显，将为公司基板玻璃核心业务高质量发展、可持续 发展增加新动能。 6、国家级工程研究中心平台 2022年，公司进一步完善我国电子玻璃领域唯一一家“平板显示玻璃工艺技术国家工程研究 中心”平台功能，依托该平台加强科技联合创新、加快实施科技驱动战略。公司在加大科技投入、 加快技术研发创新，加大产业链上游材料、装备协同创新发展的情况下，更大尺寸、更高精度的 基板玻璃、柔性玻璃新品研发及产业化按计划推进，为公司基板玻璃产业可持续发展奠定了坚实 的技术基础，助推我国基板玻璃产业自强自立、自主可控发展步伐。,0,11/9/2025 12:02:49,22/9/2025 18:17:01
18133,409661,2022,1,山坎锦裕煤炭公司    四、报告期内核心竞争力分析 √适用 □不适用 1、垂直产业布局 公司紧紧围绕能源金属镍、铜、钴，上控资源、下拓材料，已经实现了从资源端到前驱体的 垂直业务布局，为公司高质量、持续、稳定发展奠定了坚实基础。 2、团队与技术 经过多年发展的沉淀与积累，聚集了一批涵盖地质勘探、矿山开发、冶炼加工、材料制造、 运营管理、市场研判、风险控制等领域的专业人才。公司的人才团队具备了①良好的资源鉴别能 力，能够为公司正在实施的“上控资源”发展战略提供更专业的技术判断；②高效的建设执行能 力，能够为公司不断缩短项目建设周期，节约项目建设成本；③良好的项目运营能力，能够为公 司多地域、多品种、多业态的在产项目提供管理支持，促使项目取得更好的经济效益。公司重视 技术开发与革新，现有四环锌锗等多个产线试验平台，不断对富氧侧吹冶炼高冰镍等新技术进行 试验，力争在新项目中通过技术革新的方式去凸显成本优势。 3、协同发展 公司镍钴金属产能已初具规模，具备了镍钴一体化供应能力，同时公司控股股东旗下盛新锂 能集团股份有限公司主营锂盐材料，镍、钴、锂是锂电材料生产所需最重要的能源金属。公司将 利用好这一独特优势发挥协同效应，更好地为下游锂电材料企业提供综合的原材料供应服务，更 具市场竞争力。,0,11/9/2025 12:02:49,18/9/2025 21:04:33
