id,year,bmCode,companyType,bmCompanyName,completedDate,listingDate,delistingDate,industryId,secondIndustryId,firstClassificationId,secondClassificationId,secondClassification,firstClassification,secondIndustry,industry,province,city,area,exchange,plate,ownership,multipleList,isResult,country,isDelete,companyStatusType,createTime,updateTime
11,2022,852636,沪深,花新源石新材料公司,11/11/1984,22/7/1992,,22,65,0,0,,,玻璃制品业,非金属矿物制品业,广东省,深圳市,南山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:02:50,10/9/2025 14:24:34
12,2022,839742,沪深,招业华昌房地产开发公司,10/9/1987,12/8/1992,,4,7,0,0,,,住宅,房地产业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:51,10/9/2025 14:24:34
13,2022,676536,沪深,长桥锦创科技公司,14/11/1980,26/5/1992,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:52,10/9/2025 14:24:34
14,2022,486823,沪深,星酷文工艺美术品公司,14/4/1984,1/3/1992,,41,54,0,0,,,文教、工美、体育和娱乐用品制造业,文教、工美、体育和娱乐用品制造业,广东省,深圳市,罗湖区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:02:52,10/9/2025 14:24:34
15,2022,851514,沪深,高尹泽通批发公司,25/10/1981,17/8/1992,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:53,10/9/2025 14:24:34
16,2022,513499,沪深,十阳锦锦电器公司,20/3/1981,20/8/1992,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,深圳市,福田区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:02:53,10/9/2025 14:24:34
17,2022,909277,沪深,瑞芯耀澜集成电路公司,19/8/1985,21/4/1994,,19,12,0,0,,,半导体业,半导体业,广东省,深圳市,福田区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:54,10/9/2025 14:24:34
18,2022,654496,沪深,冀晋锦泰玻璃公司,,10/8/1993,18/10/2024,22,61,0,0,,,水泥制品业,非金属矿物制品业,广东省,深圳市,南山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:02:55,10/9/2025 14:24:54
19,2022,778678,沪深,新花达泽零售公司,7/7/1986,14/2/1993,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,罗湖区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:55,10/9/2025 14:24:34
20,2022,864272,沪深,众白盛昌连锁公司,2/9/1990,18/10/1993,,9,9,0,0,,,零售业,批发和零售业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:56,10/9/2025 14:24:34
21,2022,472234,沪深,花电能锦水电公司,21/10/1993,10/8/1993,,13,17,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,广东省,深圳市,福田区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:56,10/9/2025 14:24:34
22,2022,129277,沪深,物丽昌源批发公司,7/1/1986,24/8/1993,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,福田区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:57,10/9/2025 14:24:34
23,2022,883567,沪深,绿山产锦置业公司,2/9/1986,28/5/1993,,4,7,0,0,,,住宅,房地产业,广东省,深圳市,罗湖区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:57,10/9/2025 14:24:34
24,2022,422547,沪深,比迪骏锦新能源汽车公司,21/4/1988,3/2/1993,,12,5,0,0,,,汽车零部件制造业,汽车制造业,吉林省,长春市,绿园区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:02:58,10/9/2025 14:24:34
25,2022,696137,沪深,保禾华置置业公司,5/7/1993,29/3/1993,,4,53,0,0,,,商业地产,房地产业,广东省,深圳市,宝安区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:59,10/9/2025 14:24:34
26,2022,560548,沪深,众课智云数据服务公司,18/8/1993,2/12/1993,,3,1,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:02:59,10/9/2025 14:24:34
27,2022,698131,沪深,众白达贸批发公司,15/8/1982,20/11/1994,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,南山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:00,10/9/2025 14:24:34
28,2022,654262,沪深,北控锦环环境科技公司,19/3/1984,2/9/1994,,28,24,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,江苏省,南通市,海安市,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:00,10/9/2025 14:24:34
29,2022,843091,沪深,万会盛置建设开发公司,21/3/1989,8/9/1994,,4,7,0,0,,,住宅,房地产业,广东省,深圳市,福田区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:01,10/9/2025 14:24:34
30,2022,861083,沪深,三夏昌昌电力公司,9/6/1990,3/6/1994,,13,17,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:02,10/9/2025 14:24:34
31,2022,771944,沪深,麻钢泰锦材料公司,12/7/1980,20/1/1994,,26,20,0,0,,,金属制品业,金属制品业,广东省,深圳市,南山区,深交所,主板,地方国有企业,1,1,中国,0,0,7/9/2025 12:03:02,10/9/2025 14:24:34
32,2022,540298,沪深,众古核电燃燃气公司,4/5/1982,30/12/1994,3/12/2025,13,17,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,广东省,深圳市,罗湖区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:03,10/9/2025 14:24:54
33,2022,534355,沪深,保禾华昌建设开发公司,7/2/1984,28/10/1994,,4,7,0,0,,,住宅,房地产业,广东省,深圳市,福田区,深交所,主板,外资企业,0,1,中国,0,0,7/9/2025 12:03:03,10/9/2025 14:24:34
34,2022,701459,沪深,海丽悦创科技公司,3/7/1982,14/2/1994,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,深圳市,福田区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:04,10/9/2025 14:24:34
35,2022,244487,沪深,金制泽富证券公司,,23/2/1994,19/3/2024,7,15,0,0,,,多元金融,金融业,北京市,北京市,东城区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:05,15/9/2025 11:18:16
36,2022,561672,沪深,萌牛悦饮餐饮管理公司,15/3/1979,15/5/1994,,10,11,0,0,,,食品业,食品饮料业,广东省,深圳市,罗湖区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:05,10/9/2025 14:24:34
37,2022,527222,沪深,花通鸿源电气公司,2/7/1985,28/5/1995,,8,40,0,0,,,电池制造业,商业电气机械和器材制造业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:06,10/9/2025 14:24:34
38,2022,177098,沪深,美能炫悦电气公司,23/11/1983,1/12/1995,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:06,10/9/2025 14:24:34
39,2022,633424,沪深,花凌达昌金属制品公司,23/12/1994,13/5/1996,,26,20,0,0,,,金属制品业,金属制品业,广东省,深圳市,南山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:07,10/9/2025 14:24:34
40,2022,655510,沪深,神轴锦泽人力资源公司,15/3/1985,28/1/1996,,20,23,0,0,,,商务服务业,租赁和商务服务业,广东省,深圳市,福田区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:07,10/9/2025 14:24:34
41,2022,777187,沪深,守汽锦泽管理公司,27/1/1996,14/4/1996,,20,23,0,0,,,商务服务业,租赁和商务服务业,广东省,深圳市,福田区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:08,10/9/2025 14:24:34
42,2022,942309,沪深,核达核油焦化公司,6/10/1997,16/3/1997,,45,72,0,0,,,石油加工、炼焦和核燃料加工业,石油加工、炼焦和核燃料加工业,辽宁省,盘锦市,双台子区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:09,10/9/2025 14:24:34
43,2022,785505,沪深,锡份金泽冶炼公司,4/8/1984,1/3/1997,,29,29,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,广东省,深圳市,罗湖区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:09,10/9/2025 14:24:34
44,2022,877015,沪深,氪锐汇租咨询公司,7/9/1989,15/3/1997,,20,23,0,0,,,商务服务业,租赁和商务服务业,广东省,深圳市,罗湖区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:10,10/9/2025 14:24:34
45,2022,519922,沪深,高尹锦泽连锁公司,20/8/1994,7/7/1997,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,福田区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:10,10/9/2025 14:24:34
46,2022,717832,沪深,长信畅锦网络设备公司,12/2/1997,19/12/1997,,21,22,0,0,,,通信传输设备业,通信传输设备业,广东省,深圳市,南山区,深交所,主板,民营企业,1,1,中国,0,0,7/9/2025 12:03:11,10/9/2025 14:24:34
47,2022,627792,沪深,众建昌盛路桥公司,8/9/1986,15/4/1998,,16,26,0,0,,,土木工程,建筑业,北京市,北京市,丰台区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:12,15/9/2025 11:18:16
48,2022,187237,沪深,美佳炫创电气公司,28/1/1997,13/7/1997,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:12,10/9/2025 14:24:34
49,2022,512451,沪深,众航锦源研究院公司,29/4/1997,20/10/1997,,30,102,0,0,,,其他科研技术服务,科学研究和技术服务业,广东省,深圳市,坪山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:13,10/9/2025 14:24:34
50,2022,457114,沪深,招业锦泽房地产开发公司,27/5/1997,30/5/1997,,4,53,0,0,,,商业地产,房地产业,广东省,深圳市,南山区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:13,10/9/2025 14:24:34
51,2022,826303,沪深,众兴创昌通信公司,9/1/1999,24/8/2000,,21,22,0,0,,,通信传输设备业,通信传输设备业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:14,10/9/2025 14:24:34
52,2022,641622,沪深,步步通汇电子商务公司,1/12/1992,6/1/1998,,9,9,0,0,,,零售业,批发和零售业,广东省,深圳市,南山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:15,10/9/2025 14:24:34
53,2022,325064,沪深,众邮政运运港口公司,9/7/1997,15/2/1997,,17,35,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,广东省,深圳市,盐田区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:15,10/9/2025 14:24:34
54,2022,431249,沪深,招业港运锦快递公司,2/11/1998,30/7/1998,,17,78,0,0,,,航空交通运输业,交通运输、仓储和邮政业,广东省,深圳市,宝安区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:16,10/9/2025 14:24:34
55,2022,241824,沪深,北景建泽泰集团公司,20/8/1993,7/7/1999,,16,26,0,0,,,土木工程,建筑业,广东省,深圳市,福田区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:16,10/9/2025 14:24:34
56,2022,178452,沪深,高尹昌源贸易公司,29/8/1999,31/10/2000,,9,21,0,0,,,批发业,批发和零售业,广东省,深圳市,南山区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:17,10/9/2025 14:24:34
57,2022,154006,沪深,原通盛盛供应链公司,23/5/1999,19/8/2000,,17,78,0,0,,,航空交通运输业,交通运输、仓储和邮政业,广东省,深圳市,罗湖区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:17,10/9/2025 14:24:34
58,2022,420623,沪深,丽信电智科技公司,21/12/1982,30/8/2004,,6,4,0,0,,,电子元件及设备,消费电子及电气业,广东省,惠州市,惠城区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:18,10/9/2025 14:24:34
59,2022,393817,港股,药石健泰医疗科技公司,,1/6/2021,,1,3,0,0,,,制药,医药制造业,上海市,上海市,上海自由贸易试验区,港交所,主板,民营企业,1,1,中国,0,0,7/9/2025 12:03:19,15/9/2025 11:18:16
60,2022,977878,沪深,红气达达连锁公司,7/9/1999,2/2/2000,,9,21,0,0,,,批发业,批发和零售业,北京市,北京市,丰台区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:19,15/9/2025 11:18:16
61,2022,429461,沪深,康原安元药业股份公司,6/7/1997,13/3/2000,,1,3,0,0,,,制药,医药制造业,安徽省,芜湖市,无为县,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:20,10/9/2025 14:24:34
62,2022,303617,沪深,花能燃电热力公司,2/7/1997,23/9/2000,,13,17,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,四川省,成都市,青白江区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:20,10/9/2025 14:24:34
63,2022,798402,沪深,优库昌昌娱乐公司,22/12/1994,20/1/2000,,33,28,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,浙江省,杭州市,滨江区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:21,10/9/2025 14:24:34
64,2022,584043,沪深,众轮创智智能装备公司,12/5/1999,30/1/2000,,5,2,0,0,,,其他专用设备制造业,专用设备制造业,湖南省,长沙市,岳麓区,深交所,主板,地方国有企业,1,1,中国,0,0,7/9/2025 12:03:22,10/9/2025 14:24:34
65,2022,649243,沪深,用丰云数软件公司,19/11/1998,27/3/2000,,3,1,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,河北省,石家庄市,长安区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:22,10/9/2025 14:24:34
66,2022,963320,沪深,联花泽泽贸易公司,3/5/1999,12/12/2000,,9,21,0,0,,,批发业,批发和零售业,新疆维吾尔自治区,乌鲁木齐市,新市区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:23,15/9/2025 11:18:16
67,2022,344995,沪深,瑞富泰盛投资管理公司,10/1/1996,13/1/2015,,7,32,0,0,,,证券,金融业,新疆维吾尔自治区,乌鲁木齐市,高新区,深交所,主板,中央国有企业,1,1,中国,0,0,7/9/2025 12:03:23,15/9/2025 11:18:16
68,2022,656991,港股,万会泽园建设开发公司,,26/4/1972,,4,7,0,0,,,住宅,房地产业,香港特别行政区,香港,无,港交所,主板,外资企业,0,1,中国香港,0,0,7/9/2025 12:03:24,15/9/2025 11:18:16
69,2022,440603,港股,浪集慧软科技公司,,30/6/2021,,3,1,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,上海市,上海市,徐汇区,港交所,主板,外资企业,0,1,中国,0,0,7/9/2025 12:03:24,15/9/2025 11:18:16
70,2022,866585,港股,万会产置不动产公司,,5/7/1988,,4,27,0,0,,,物业管理,房地产业,香港特别行政区,香港,无,港交所,主板,民营企业,0,1,中国香港,0,0,7/9/2025 12:03:25,15/9/2025 11:18:16
71,2022,994584,港股,金湖产置置业公司,,29/1/1987,,4,27,0,0,,,物业管理,房地产业,香港特别行政区,香港,无,港交所,主板,外资企业,0,1,中国香港,0,0,7/9/2025 12:03:26,15/9/2025 11:18:16
72,2022,504626,港股,金湖产昌地产控股公司,,9/11/1980,,4,27,0,0,,,物业管理,房地产业,香港特别行政区,香港,无,港交所,主板,外资企业,0,1,中国香港,0,0,7/9/2025 12:03:26,15/9/2025 11:18:16
73,2022,934577,沪深,纤慧新纶化学纤维公司,13/2/1998,23/1/2000,,43,59,0,0,,,化学纤维制造业,化学纤维制造业,江苏省,苏州市,吴江区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:27,10/9/2025 14:24:34
74,2022,647494,港股,众防锦铁机车车辆公司,,24/9/1981,,27,51,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,香港特别行政区,香港,无,港交所,主板,中央国有企业,0,1,中国香港,0,0,7/9/2025 12:03:27,15/9/2025 11:18:16
75,2022,895268,沪深,创玮锦智电器公司,11/7/2000,21/6/2013,,6,36,0,0,,,家用电器,消费电子及电气业,广东省,佛山市,顺德区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:28,10/9/2025 14:24:34
76,2022,894377,沪深,长岸锦盛汽车制造公司,11/4/2002,26/2/2007,,12,5,0,0,,,汽车零部件制造业,汽车制造业,山东省,潍坊市,奎文区,深交所,主板,地方国有企业,1,1,中国,0,0,7/9/2025 12:03:29,10/9/2025 14:24:34
77,2022,370888,港股,招业园产地产控股公司,,12/5/1995,,4,27,0,0,,,物业管理,房地产业,香港特别行政区,香港,无,港交所,主板,外资企业,0,1,中国香港,0,0,7/9/2025 12:03:29,15/9/2025 11:18:16
78,2022,764602,港股,柳业创锦机械公司,,4/5/1997,,5,2,0,0,,,其他专用设备制造业,专用设备制造业,河南省,洛阳市,涧西区,港交所,主板,中央国有企业,1,0,中国,0,0,7/9/2025 12:03:30,10/9/2025 14:24:34
79,2022,675249,港股,高尹贸泽商贸公司,,14/8/2001,,9,9,0,0,,,零售业,批发和零售业,香港特别行政区,香港,无,港交所,主板,中央国有企业,0,1,中国香港,0,0,7/9/2025 12:03:30,15/9/2025 11:18:16
80,2022,547303,沪深,正德泰盛科技公司,18/10/1996,24/1/1997,,8,14,0,0,,,电机制造业,商业电气机械和器材制造业,河南省,许昌市,魏都区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:31,10/9/2025 14:24:34
81,2022,255814,沪深,花新泥泰陶瓷公司,27/2/1994,22/6/1996,,22,61,0,0,,,水泥制品业,非金属矿物制品业,河北省,唐山市,丰润区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:32,10/9/2025 14:24:34
82,2022,830987,沪深,绿山置盛城市发展公司,26/5/1996,7/3/1996,,4,53,0,0,,,商业地产,房地产业,北京市,北京市,西城区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:32,15/9/2025 11:18:16
83,2022,113654,沪深,康盛康健药业股份公司,14/7/1995,24/6/1996,,1,16,0,0,,,生物科技,医药制造业,山西省,太原市,晋源区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:33,10/9/2025 14:24:34
84,2022,610273,沪深,秦传昌创重工公司,17/6/1996,9/11/1996,,18,6,0,0,,,通用设备制造业,通用设备制造业,江西省,景德镇市,昌江区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:33,10/9/2025 14:24:34
85,2022,292424,沪深,花电能电燃气公司,16/9/1994,5/11/1996,,13,41,0,0,,,燃气生产和供应业,电力、热力、燃气及水生产和供应业,山东省,济南市,历城区,深交所,主板,外资企业,0,1,中国,0,0,7/9/2025 12:03:34,10/9/2025 14:24:34
86,2022,954343,沪深,万花泽荣科技股份公司,26/2/1996,1/9/1996,,2,66,0,0,,,化肥,化学原料和化学制品制造业,青海省,海西蒙古族藏族自治州,格尔木市,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:34,10/9/2025 14:24:34
87,2022,141171,沪深,润会数创系统公司,28/8/1993,20/10/1996,,3,1,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,山东省,济南市,历下区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:35,10/9/2025 14:24:34
88,2022,733859,沪深,阳机锦锦重工公司,22/10/1993,6/1/1996,,18,6,0,0,,,通用设备制造业,通用设备制造业,辽宁省,沈阳市,铁西区,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:36,10/9/2025 14:24:34
89,2022,182392,沪深,高尹锦盛零售公司,26/1/1995,28/8/1996,,9,21,0,0,,,批发业,批发和零售业,浙江省,杭州市,拱墅区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:36,10/9/2025 14:24:34
90,2022,581332,沪深,创玮耀盛电器公司,,2/4/1996,21/4/2024,6,4,0,0,,,电子元件及设备,消费电子及电气业,河北省,石家庄市,裕华区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:37,10/9/2025 14:24:54
91,2022,247902,沪深,氪锐昌务管理公司,4/12/1993,13/4/1996,,20,86,0,0,,,租赁业,租赁和商务服务业,新疆维吾尔自治区,乌鲁木齐市,沙依巴克区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:37,15/9/2025 11:18:16
92,2022,719193,沪深,铜通瑞富证券公司,,30/8/1996,17/11/2024,7,15,0,0,,,多元金融,金融业,山东省,青岛市,崂山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:38,10/9/2025 14:24:54
93,2022,522042,沪深,新花达达电子商务公司,31/5/1996,18/6/1996,,9,9,0,0,,,零售业,批发和零售业,安徽省,合肥市,庐阳区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:39,10/9/2025 14:24:34
94,2022,796744,沪深,联花泽昌贸易公司,22/4/1996,30/4/1996,,9,9,0,0,,,零售业,批发和零售业,湖南省,长沙市,天心区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:39,10/9/2025 14:24:34
95,2022,603355,港股,天三盛锦电器设备公司,,6/4/1995,,8,14,0,0,,,电机制造业,商业电气机械和器材制造业,海南省,海口市,秀英区,港交所,主板,国有企业（其他）,1,0,中国,0,0,7/9/2025 12:03:40,10/9/2025 14:24:34
96,2022,313885,沪深,丝瑞丝维涤纶纤维公司,16/4/1988,23/4/1996,,43,59,0,0,,,化学纤维制造业,化学纤维制造业,吉林省,吉林市,昌邑区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:40,10/9/2025 14:24:34
97,2022,314368,沪深,花电能能燃气公司,12/7/1992,11/10/1996,,13,41,0,0,,,燃气生产和供应业,电力、热力、燃气及水生产和供应业,江苏省,南京市,建邺区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:41,10/9/2025 14:24:34
98,2022,595045,沪深,华谊锦泽化工公司,11/10/1993,14/12/1996,,2,66,0,0,,,化肥,化学原料和化学制品制造业,湖北省,宜昌市,猇亭区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:42,10/9/2025 14:24:34
99,2022,530583,沪深,健名生康医疗器械公司,20/4/1994,9/6/1996,,1,3,0,0,,,制药,医药制造业,山东省,聊城市,东阿县,深交所,主板,中央国有企业,0,1,中国,0,0,7/9/2025 12:03:42,10/9/2025 14:24:34
100,2022,772680,沪深,和联智航智能装备公司,28/2/1993,1/5/1996,,5,2,0,0,,,其他专用设备制造业,专用设备制造业,江苏省,徐州市,鼓楼区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:43,10/9/2025 14:24:34
101,2022,912777,沪深,山坎昌源矿业公司,27/11/1996,4/5/1996,,14,48,0,0,,,有色金属开采业,采矿业,内蒙古自治区,赤峰市,松山区,深交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:43,15/9/2025 11:18:16
102,2022,359950,沪深,云食味餐饮管理公司,22/1/1996,15/9/1996,,37,75,0,0,,,住宿业,住宿和餐饮业,湖南省,长沙市,芙蓉区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:44,10/9/2025 14:24:34
103,2022,792994,沪深,平汝港航昌供应链公司,26/7/1997,9/7/1998,,17,35,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,广东省,广州市,越秀区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:45,10/9/2025 14:24:34
104,2022,653760,沪深,首环水绿水务公司,27/8/1992,22/6/1996,,28,24,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,湖南省,张家界市,永定区,深交所,主板,地方国有企业,0,1,中国,0,0,7/9/2025 12:03:45,10/9/2025 14:24:34
105,2022,898568,港股,用丰创智网络公司,,27/10/1998,,3,1,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,香港特别行政区,香港,无,港交所,主板,外资企业,0,1,中国香港,0,0,7/9/2025 12:03:46,15/9/2025 11:18:16
106,2022,252245,港股,李丁绣纺时尚公司,,4/9/1993,,15,8,0,0,,,纺织鞋服业,纺织鞋服业,江苏省,无锡市,新吴区,港交所,主板,民营企业,0,1,中国,0,0,7/9/2025 12:03:46,10/9/2025 14:24:34
