id,province,industryId,industry,year,targetName,targetUnit,value
1667,广东省,,,2022,商品房:成交面积:深圳（2021年3月14日）,万平方米,0.41
2814,广东省,,,2022,商品房:成交面积:深圳（2020年9月16日）,万平方米,0.41
2828,广东省,,,2022,商品房:成交面积:深圳（2020年9月29日）,万平方米,0.41
2832,广东省,,,2022,商品房:成交面积:深圳（2020年9月4日）,万平方米,0.41
416,广东省,,,2022,商品房:成交面积:深圳（2022年2月6日）,万平方米,0.42
527,上海市,,,2022,商品房:成交面积:上海（2021年10月6日）,万平方米,0.42
2769,广东省,,,2022,商品房:成交面积:深圳（2020年7月31日）,万平方米,0.42
1637,广东省,,,2022,商品房:成交面积:深圳（2021年1月8日）,万平方米,0.43
1684,广东省,,,2022,商品房:成交面积:深圳（2021年3月2日）,万平方米,0.43
32,上海市,,,2022,商品房:成交面积:上海（2022年2月14日）,万平方米,0.44
1662,广东省,,,2022,商品房:成交面积:深圳（2021年2月9日）,万平方米,0.44
1723,广东省,,,2022,商品房:成交面积:深圳（2021年4月9日）,万平方米,0.44
2563,广东省,,,2022,商品房:成交面积:广州（2020年8月2日）,万平方米,0.44
471,广东省,,,2022,商品房:成交面积:深圳（2022年4月6日）,万平方米,0.46
11,上海市,,,2022,商品房:成交面积:上海（2022年1月1日）,万平方米,0.48
1663,广东省,,,2022,商品房:成交面积:深圳（2021年3月10日）,万平方米,0.48
2827,广东省,,,2022,商品房:成交面积:深圳（2020年9月28日）,万平方米,0.48
408,广东省,,,2022,商品房:成交面积:深圳（2022年2月25日）,万平方米,0.49
414,广东省,,,2022,商品房:成交面积:深圳（2022年2月4日）,万平方米,0.49
417,广东省,,,2022,商品房:成交面积:深圳（2022年2月7日）,万平方米,0.49
1652,广东省,,,2022,商品房:成交面积:深圳（2021年2月23日）,万平方米,0.49
2753,广东省,,,2022,商品房:成交面积:深圳（2020年7月16日）,万平方米,0.49
128,北京市,,,2022,商品房:成交面积:北京（2022年1月12日）,万平方米,0.5
167,北京市,,,2022,商品房:成交面积:北京（2022年2月9日）,万平方米,0.5
182,北京市,,,2022,商品房:成交面积:北京（2022年3月23日）,万平方米,0.5
183,北京市,,,2022,商品房:成交面积:北京（2022年3月24日）,万平方米,0.5
196,北京市,,,2022,商品房:成交面积:北京（2022年4月13日）,万平方米,0.5
204,北京市,,,2022,商品房:成交面积:北京（2022年4月20日）,万平方米,0.5
212,北京市,,,2022,商品房:成交面积:北京（2022年4月28日）,万平方米,0.5
238,北京市,,,2022,商品房:成交面积:北京（2022年6月2日）,万平方米,0.5
428,广东省,,,2022,商品房:成交面积:深圳（2022年3月18日）,万平方米,0.5
1109,北京市,,,2022,商品房:成交面积:北京（2021年7月8日）,万平方米,0.5
1134,北京市,,,2022,商品房:成交面积:北京（2021年8月5日）,万平方米,0.5
2668,广东省,,,2022,商品房:成交面积:深圳（2020年12月18日）,万平方米,0.5
2722,广东省,,,2022,商品房:成交面积:深圳（2020年6月10日）,万平方米,0.5
2789,广东省,,,2022,商品房:成交面积:深圳（2020年8月21日）,万平方米,0.5
2808,广东省,,,2022,商品房:成交面积:深圳（2020年9月10日）,万平方米,0.5
1194,广东省,,,2022,商品房:成交面积:广州（2021年10月4日）,万平方米,0.51
1639,广东省,,,2022,商品房:成交面积:深圳（2021年2月10日）,万平方米,0.51
1733,广东省,,,2022,商品房:成交面积:深圳（2021年5月20日）,万平方米,0.51
2630,广东省,,,2022,商品房:成交面积:深圳（2020年10月6日）,万平方米,0.51
2796,广东省,,,2022,商品房:成交面积:深圳（2020年8月28日）,万平方米,0.51
1552,广东省,,,2022,商品房:成交面积:深圳（2021年10月5日）,万平方米,0.52
1626,广东省,,,2022,商品房:成交面积:深圳（2021年1月18日）,万平方米,0.52
1718,广东省,,,2022,商品房:成交面积:深圳（2021年4月4日）,万平方米,0.52
1722,广东省,,,2022,商品房:成交面积:深圳（2021年4月8日）,万平方米,0.52
2790,广东省,,,2022,商品房:成交面积:深圳（2020年8月22日）,万平方米,0.52
1676,广东省,,,2022,商品房:成交面积:深圳（2021年3月22日）,万平方米,0.53
2623,广东省,,,2022,商品房:成交面积:深圳（2020年10月29日）,万平方米,0.53
2813,广东省,,,2022,商品房:成交面积:深圳（2020年9月15日）,万平方米,0.53
2631,广东省,,,2022,商品房:成交面积:深圳（2020年10月7日）,万平方米,0.54
2711,广东省,,,2022,商品房:成交面积:深圳（2020年5月29日）,万平方米,0.54
415,广东省,,,2022,商品房:成交面积:深圳（2022年2月5日）,万平方米,0.55
1627,广东省,,,2022,商品房:成交面积:深圳（2021年1月19日）,万平方米,0.55
2812,广东省,,,2022,商品房:成交面积:深圳（2020年9月14日）,万平方米,0.55
1195,广东省,,,2022,商品房:成交面积:广州（2021年10月5日）,万平方米,0.56
1624,广东省,,,2022,商品房:成交面积:深圳（2021年1月16日）,万平方米,0.56
1687,广东省,,,2022,商品房:成交面积:深圳（2021年3月3日）,万平方米,0.57
2661,广东省,,,2022,商品房:成交面积:深圳（2020年12月10日）,万平方米,0.57
2804,广东省,,,2022,商品房:成交面积:深圳（2020年8月6日）,万平方米,0.57
421,广东省,,,2022,商品房:成交面积:深圳（2022年3月11日）,万平方米,0.58
449,广东省,,,2022,商品房:成交面积:深圳（2022年4月14日）,万平方米,0.58
1555,广东省,,,2022,商品房:成交面积:深圳（2021年10月8日）,万平方米,0.58
2644,广东省,,,2022,商品房:成交面积:深圳（2020年11月1日）,万平方米,0.58
2669,广东省,,,2022,商品房:成交面积:深圳（2020年12月19日）,万平方米,0.58
2770,广东省,,,2022,商品房:成交面积:深圳（2020年7月3日）,万平方米,0.58
1681,广东省,,,2022,商品房:成交面积:深圳（2021年3月27日）,万平方米,0.59
1690,广东省,,,2022,商品房:成交面积:深圳（2021年3月6日）,万平方米,0.59
2676,广东省,,,2022,商品房:成交面积:深圳（2020年12月25日）,万平方米,0.59
2715,广东省,,,2022,商品房:成交面积:深圳（2020年5月3日）,万平方米,0.59
129,北京市,,,2022,商品房:成交面积:北京（2022年1月13日）,万平方米,0.6
157,北京市,,,2022,商品房:成交面积:北京（2022年2月23日）,万平方米,0.6
159,北京市,,,2022,商品房:成交面积:北京（2022年2月25日）,万平方米,0.6
161,北京市,,,2022,商品房:成交面积:北京（2022年2月3日）,万平方米,0.6
169,北京市,,,2022,商品房:成交面积:北京（2022年3月11日）,万平方米,0.6
184,北京市,,,2022,商品房:成交面积:北京（2022年3月25日）,万平方米,0.6
186,北京市,,,2022,商品房:成交面积:北京（2022年3月3日）,万平方米,0.6
218,北京市,,,2022,商品房:成交面积:北京（2022年4月5日）,万平方米,0.6
236,北京市,,,2022,商品房:成交面积:北京（2022年6月10日）,万平方米,0.6
829,北京市,,,2022,商品房:成交面积:北京（2021年10月20日）,万平方米,0.6
1102,北京市,,,2022,商品房:成交面积:北京（2021年7月30日）,万平方米,0.6
1168,北京市,,,2022,商品房:成交面积:北京（2021年9月9日）,万平方米,0.6
1691,广东省,,,2022,商品房:成交面积:深圳（2021年3月7日）,万平方米,0.6
2797,广东省,,,2022,商品房:成交面积:深圳（2020年8月29日）,万平方米,0.6
529,上海市,,,2022,商品房:成交面积:上海（2021年10月8日）,万平方米,0.61
1553,广东省,,,2022,商品房:成交面积:深圳（2021年10月6日）,万平方米,0.61
1638,广东省,,,2022,商品房:成交面积:深圳（2021年1月9日）,万平方米,0.61
1649,广东省,,,2022,商品房:成交面积:深圳（2021年2月20日）,万平方米,0.61
470,广东省,,,2022,商品房:成交面积:深圳（2022年4月5日）,万平方米,0.62
1647,广东省,,,2022,商品房:成交面积:深圳（2021年2月18日）,万平方米,0.62
1682,广东省,,,2022,商品房:成交面积:深圳（2021年3月28日）,万平方米,0.62
1741,广东省,,,2022,商品房:成交面积:深圳（2021年5月28日）,万平方米,0.62
2684,广东省,,,2022,商品房:成交面积:深圳（2020年12月3日）,万平方米,0.62
2746,广东省,,,2022,商品房:成交面积:深圳（2020年6月9日）,万平方米,0.62
447,广东省,,,2022,商品房:成交面积:深圳（2022年4月12日）,万平方米,0.63
1397,广东省,,,2022,商品房:成交面积:广州（2021年5月30日）,万平方米,0.63
1685,广东省,,,2022,商品房:成交面积:深圳（2021年3月30日）,万平方米,0.63
1809,广东省,,,2022,商品房:成交面积:深圳（2021年8月14日）,万平方米,0.63
2815,广东省,,,2022,商品房:成交面积:深圳（2020年9月17日）,万平方米,0.63
274,广东省,,,2022,商品房:成交面积:广州（2022年2月13日）,万平方米,0.64
407,广东省,,,2022,商品房:成交面积:深圳（2022年2月24日）,万平方米,0.64
1717,广东省,,,2022,商品房:成交面积:深圳（2021年4月3日）,万平方米,0.64
1789,广东省,,,2022,商品房:成交面积:深圳（2021年7月24日）,万平方米,0.64
1794,广东省,,,2022,商品房:成交面积:深圳（2021年7月29日）,万平方米,0.64
2655,广东省,,,2022,商品房:成交面积:深圳（2020年11月2日）,万平方米,0.64
2738,广东省,,,2022,商品房:成交面积:深圳（2020年6月25日）,万平方米,0.64
35,上海市,,,2022,商品房:成交面积:上海（2022年2月22日）,万平方米,0.65
1668,广东省,,,2022,商品房:成交面积:深圳（2021年3月15日）,万平方米,0.65
2637,广东省,,,2022,商品房:成交面积:深圳（2020年11月13日）,万平方米,0.65
2776,广东省,,,2022,商品房:成交面积:深圳（2020年7月9日）,万平方米,0.65
1673,广东省,,,2022,商品房:成交面积:深圳（2021年3月1日）,万平方米,0.66
1692,广东省,,,2022,商品房:成交面积:深圳（2021年3月8日）,万平方米,0.66
1731,广东省,,,2022,商品房:成交面积:深圳（2021年5月19日）,万平方米,0.66
2625,广东省,,,2022,商品房:成交面积:深圳（2020年10月30日）,万平方米,0.66
2822,广东省,,,2022,商品房:成交面积:深圳（2020年9月23日）,万平方米,0.66
1716,广东省,,,2022,商品房:成交面积:深圳（2021年4月30日）,万平方米,0.67
1727,广东省,,,2022,商品房:成交面积:深圳（2021年5月15日）,万平方米,0.67
2785,广东省,,,2022,商品房:成交面积:深圳（2020年8月18日）,万平方米,0.67
2786,广东省,,,2022,商品房:成交面积:深圳（2020年8月19日）,万平方米,0.67
1621,广东省,,,2022,商品房:成交面积:深圳（2021年1月13日）,万平方米,0.68
2663,广东省,,,2022,商品房:成交面积:深圳（2020年12月12日）,万平方米,0.68
2730,广东省,,,2022,商品房:成交面积:深圳（2020年6月18日）,万平方米,0.68
2754,广东省,,,2022,商品房:成交面积:深圳（2020年7月17日）,万平方米,0.68
458,广东省,,,2022,商品房:成交面积:深圳（2022年4月22日）,万平方米,0.69
464,广东省,,,2022,商品房:成交面积:深圳（2022年4月28日）,万平方米,0.69
700,上海市,,,2022,商品房:成交面积:上海（2021年4月4日）,万平方米,0.69
1833,广东省,,,2022,商品房:成交面积:深圳（2021年8月7日）,万平方米,0.69
2693,广东省,,,2022,商品房:成交面积:深圳（2020年5月12日）,万平方米,0.69
152,北京市,,,2022,商品房:成交面积:北京（2022年2月10日）,万平方米,0.7
185,北京市,,,2022,商品房:成交面积:北京（2022年3月2日）,万平方米,0.7
187,北京市,,,2022,商品房:成交面积:北京（2022年3月4日）,万平方米,0.7
220,北京市,,,2022,商品房:成交面积:北京（2022年4月7日）,万平方米,0.7
465,广东省,,,2022,商品房:成交面积:深圳（2022年4月29日）,万平方米,0.7
608,上海市,,,2022,商品房:成交面积:上海（2021年1月26日）,万平方米,0.7
822,北京市,,,2022,商品房:成交面积:北京（2021年10月14日）,万平方米,0.7
1110,北京市,,,2022,商品房:成交面积:北京（2021年7月9日）,万平方米,0.7
1133,北京市,,,2022,商品房:成交面积:北京（2021年8月4日）,万平方米,0.7
1145,北京市,,,2022,商品房:成交面积:北京（2021年9月16日）,万平方米,0.7
1734,广东省,,,2022,商品房:成交面积:深圳（2021年5月21日）,万平方米,0.7
1814,广东省,,,2022,商品房:成交面积:深圳（2021年8月19日）,万平方米,0.7
1858,广东省,,,2022,商品房:成交面积:深圳（2021年9月30日）,万平方米,0.7
450,广东省,,,2022,商品房:成交面积:深圳（2022年4月15日）,万平方米,0.71
472,广东省,,,2022,商品房:成交面积:深圳（2022年4月7日）,万平方米,0.71
1197,广东省,,,2022,商品房:成交面积:广州（2021年10月7日）,万平方米,0.71
1610,广东省,,,2022,商品房:成交面积:深圳（2021年12月31日）,万平方米,0.71
2617,广东省,,,2022,商品房:成交面积:深圳（2020年10月23日）,万平方米,0.71
2639,广东省,,,2022,商品房:成交面积:深圳（2020年11月15日）,万平方米,0.71
1554,广东省,,,2022,商品房:成交面积:深圳（2021年10月7日）,万平方米,0.72
1660,广东省,,,2022,商品房:成交面积:深圳（2021年2月7日）,万平方米,0.72
1693,广东省,,,2022,商品房:成交面积:深圳（2021年3月9日）,万平方米,0.72
2792,广东省,,,2022,商品房:成交面积:深圳（2020年8月24日）,万平方米,0.72
2823,广东省,,,2022,商品房:成交面积:深圳（2020年9月24日）,万平方米,0.72
422,广东省,,,2022,商品房:成交面积:深圳（2022年3月12日）,万平方米,0.73
1715,广东省,,,2022,商品房:成交面积:深圳（2021年4月2日）,万平方米,0.73
1791,广东省,,,2022,商品房:成交面积:深圳（2021年7月26日）,万平方米,0.73
1549,广东省,,,2022,商品房:成交面积:深圳（2021年10月2日）,万平方米,0.74
1790,广东省,,,2022,商品房:成交面积:深圳（2021年7月25日）,万平方米,0.74
1817,广东省,,,2022,商品房:成交面积:深圳（2021年8月21日）,万平方米,0.74
1818,广东省,,,2022,商品房:成交面积:深圳（2021年8月22日）,万平方米,0.74
2660,广东省,,,2022,商品房:成交面积:深圳（2020年11月6日）,万平方米,0.74
528,上海市,,,2022,商品房:成交面积:上海（2021年10月7日）,万平方米,0.75
1730,广东省,,,2022,商品房:成交面积:深圳（2021年5月18日）,万平方米,0.75
1742,广东省,,,2022,商品房:成交面积:深圳（2021年5月29日）,万平方米,0.75
2739,广东省,,,2022,商品房:成交面积:深圳（2020年6月26日）,万平方米,0.75
2805,广东省,,,2022,商品房:成交面积:深圳（2020年8月7日）,万平方米,0.75
392,广东省,,,2022,商品房:成交面积:深圳（2022年1月27日）,万平方米,0.76
1646,广东省,,,2022,商品房:成交面积:深圳（2021年2月17日）,万平方米,0.76
2703,广东省,,,2022,商品房:成交面积:深圳（2020年5月21日）,万平方米,0.76
2824,广东省,,,2022,商品房:成交面积:深圳（2020年9月25日）,万平方米,0.76
435,广东省,,,2022,商品房:成交面积:深圳（2022年3月24日）,万平方米,0.77
1198,广东省,,,2022,商品房:成交面积:广州（2021年10月8日）,万平方米,0.77
1797,广东省,,,2022,商品房:成交面积:深圳（2021年7月31日）,万平方米,0.77
2675,广东省,,,2022,商品房:成交面积:深圳（2020年12月24日）,万平方米,0.77
2679,广东省,,,2022,商品房:成交面积:深圳（2020年12月28日）,万平方米,0.77
409,广东省,,,2022,商品房:成交面积:深圳（2022年2月26日）,万平方米,0.78
461,广东省,,,2022,商品房:成交面积:深圳（2022年4月25日）,万平方米,0.78
1675,广东省,,,2022,商品房:成交面积:深圳（2021年3月21日）,万平方米,0.78
1823,广东省,,,2022,商品房:成交面积:深圳（2021年8月27日）,万平方米,0.78
2636,广东省,,,2022,商品房:成交面积:深圳（2020年11月12日）,万平方米,0.78
285,广东省,,,2022,商品房:成交面积:广州（2022年2月23日）,万平方米,0.79
351,广东省,,,2022,商品房:成交面积:广州（2022年4月7日）,万平方米,0.79
410,广东省,,,2022,商品房:成交面积:深圳（2022年2月27日）,万平方米,0.79
638,上海市,,,2022,商品房:成交面积:上海（2021年2月3日）,万平方米,0.79
1807,广东省,,,2022,商品房:成交面积:深圳（2021年8月12日）,万平方米,0.79
2657,广东省,,,2022,商品房:成交面积:深圳（2020年11月3日）,万平方米,0.79
135,北京市,,,2022,商品房:成交面积:北京（2022年1月1日）,万平方米,0.8
174,北京市,,,2022,商品房:成交面积:北京（2022年3月16日）,万平方米,0.8
192,北京市,,,2022,商品房:成交面积:北京（2022年3月9日）,万平方米,0.8
224,北京市,,,2022,商品房:成交面积:北京（2022年5月11日）,万平方米,0.8
227,北京市,,,2022,商品房:成交面积:北京（2022年5月1日）,万平方米,0.8
237,北京市,,,2022,商品房:成交面积:北京（2022年6月1日）,万平方米,0.8
452,广东省,,,2022,商品房:成交面积:深圳（2022年4月17日）,万平方米,0.8
857,北京市,,,2022,商品房:成交面积:北京（2021年11月18日）,万平方米,0.8
872,北京市,,,2022,商品房:成交面积:北京（2021年11月3日）,万平方米,0.8
873,北京市,,,2022,商品房:成交面积:北京（2021年11月4日）,万平方米,0.8
902,北京市,,,2022,商品房:成交面积:北京（2021年12月31日）,万平方米,0.8
1039,北京市,,,2022,商品房:成交面积:北京（2021年5月28日）,万平方米,0.8
1040,北京市,,,2022,商品房:成交面积:北京（2021年5月29日）,万平方米,0.8
1042,北京市,,,2022,商品房:成交面积:北京（2021年5月30日）,万平方米,0.8
1051,北京市,,,2022,商品房:成交面积:北京（2021年6月10日）,万平方米,0.8
1081,北京市,,,2022,商品房:成交面积:北京（2021年7月11日）,万平方米,0.8
1085,北京市,,,2022,商品房:成交面积:北京（2021年7月15日）,万平方米,0.8
1108,北京市,,,2022,商品房:成交面积:北京（2021年7月7日）,万平方米,0.8
1538,广东省,,,2022,商品房:成交面积:深圳（2021年10月1日）,万平方米,0.8
2690,广东省,,,2022,商品房:成交面积:深圳（2020年12月9日）,万平方米,0.8
429,广东省,,,2022,商品房:成交面积:深圳（2022年3月19日）,万平方米,0.81
1196,广东省,,,2022,商品房:成交面积:广州（2021年10月6日）,万平方米,0.81
1622,广东省,,,2022,商品房:成交面积:深圳（2021年1月14日）,万平方米,0.81
1694,广东省,,,2022,商品房:成交面积:深圳（2021年4月10日）,万平方米,0.81
1816,广东省,,,2022,商品房:成交面积:深圳（2021年8月20日）,万平方米,0.81
2780,广东省,,,2022,商品房:成交面积:深圳（2020年8月13日）,万平方米,0.81
1643,广东省,,,2022,商品房:成交面积:深圳（2021年2月14日）,万平方米,0.82
1820,广东省,,,2022,商品房:成交面积:深圳（2021年8月24日）,万平方米,0.82
1827,广东省,,,2022,商品房:成交面积:深圳（2021年8月30日）,万平方米,0.82
2666,广东省,,,2022,商品房:成交面积:深圳（2020年12月16日）,万平方米,0.82
2731,广东省,,,2022,商品房:成交面积:深圳（2020年6月19日）,万平方米,0.82
439,广东省,,,2022,商品房:成交面积:深圳（2022年3月4日）,万平方米,0.83
451,广东省,,,2022,商品房:成交面积:深圳（2022年4月16日）,万平方米,0.83
488,广东省,,,2022,商品房:成交面积:深圳（2022年6月3日）,万平方米,0.83
1565,广东省,,,2022,商品房:成交面积:深圳（2021年11月18日）,万平方米,0.83
1677,广东省,,,2022,商品房:成交面积:深圳（2021年3月23日）,万平方米,0.83
1735,广东省,,,2022,商品房:成交面积:深圳（2021年5月22日）,万平方米,0.83
1819,广东省,,,2022,商品房:成交面积:深圳（2021年8月23日）,万平方米,0.83
1851,广东省,,,2022,商品房:成交面积:深圳（2021年9月24日）,万平方米,0.83
2809,广东省,,,2022,商品房:成交面积:深圳（2020年9月11日）,万平方米,0.83
463,广东省,,,2022,商品房:成交面积:深圳（2022年4月27日）,万平方米,0.84
601,上海市,,,2022,商品房:成交面积:上海（2021年1月1日）,万平方米,0.84
609,上海市,,,2022,商品房:成交面积:上海（2021年1月2日）,万平方米,0.84
