id,industryId,industry,year,targetName,targetUnit,value
49,,,2022,中长期贷款利率:5年以上（2022年3月）,%,4.9
50,,,2022,中长期贷款利率:5年以上（2022年4月）,%,4.9
51,,,2022,中长期贷款利率:5年以上（2022年5月）,%,4.9
52,,,2022,乘用车产量:国内:运动型多用途乘用车(SUV):当期值（2022年1月）,辆,1004435.0
53,,,2022,乘用车产量:国内:运动型多用途乘用车(SUV):当期值（2022年2月）,辆,630667.0
54,,,2022,乘用车产量:国内:运动型多用途乘用车(SUV):当期值（2022年3月）,辆,976041.0
55,,,2022,乘用车产量:国内:运动型多用途乘用车(SUV):当期值（2022年4月）,辆,848010.0
56,,,2022,乘用车销量:国内:运动型多用途乘用车销量(SUV):当期值（2022年1月）,辆,1053443.0
57,,,2022,乘用车销量:国内:运动型多用途乘用车销量(SUV):当期值（2022年2月）,辆,637255.0
58,,,2022,乘用车销量:国内:运动型多用途乘用车销量(SUV):当期值（2022年3月）,辆,899582.0
59,,,2022,乘用车销量:国内:运动型多用途乘用车销量(SUV):当期值（2022年4月）,辆,789711.0
60,,,2022,产量:原煤:当月值（2022年3月）,万吨,29022.0
61,,,2022,产量:原煤:当月值（2022年4月）,万吨,29329.7
62,,,2022,信托产品:投资领域平均收益:房地产（2022年1月）,%,7.64
63,,,2022,信托产品:投资领域平均收益:房地产（2022年2月）,%,7.82
64,,,2022,信托产品:投资领域平均收益:房地产（2022年3月）,%,7.82
65,,,2022,信托产品:投资领域平均收益:房地产（2022年4月）,%,8.02
66,,,2022,信托产品:投资领域平均收益:房地产（2022年5月）,%,7.95
67,,,2022,全社会用电量:工业用电:当月值（2022年2月）,亿千瓦时,2733.0
68,,,2022,全社会用电量:工业用电:当月值（2022年3月）,亿千瓦时,3534.0
69,,,2022,全社会用电量:工业用电:当月值（2022年4月）,亿千瓦时,3641.0
70,,,2022,全社会用电量:当月值（2022年2月）,亿千瓦时,4557.0
71,,,2022,全社会用电量:当月值（2022年3月）,亿千瓦时,5325.0
72,,,2022,全社会用电量:当月值（2022年4月）,亿千瓦时,5217.0
73,,,2022,全社会用电量:第一产业:当月值（2022年2月）,亿千瓦时,67.0
74,,,2022,全社会用电量:第一产业:当月值（2022年3月）,亿千瓦时,75.0
75,,,2022,全社会用电量:第一产业:当月值（2022年4月）,亿千瓦时,55.0
76,,,2022,全社会用电量:第三产业:当月值（2022年2月）,亿千瓦时,820.0
77,,,2022,全社会用电量:第三产业:当月值（2022年3月）,亿千瓦时,777.0
78,,,2022,全社会用电量:第三产业:当月值（2022年4月）,亿千瓦时,777.0
79,,,2022,全社会用电量:第二产业:当月值（2022年2月）,亿千瓦时,2802.0
80,,,2022,全社会用电量:第二产业:当月值（2022年3月）,亿千瓦时,3584.0
81,,,2022,全社会用电量:第二产业:当月值（2022年4月）,亿千瓦时,3698.0
82,,,2022,全部土地:全市:成交面积:当月值（2022年1月）,万平方米,19213.63
83,,,2022,全部土地:全市:成交面积:当月值（2022年2月）,万平方米,13584.8
84,,,2022,全部土地:全市:成交面积:当月值（2022年3月）,万平方米,20315.66
85,,,2022,全部土地:全市:成交面积:当月值（2022年4月）,万平方米,16100.19
86,,,2022,全部土地:全市:成交面积:当月值（2022年5月）,万平方米,19495.68
87,,,2022,公路客运量:当月值（2022年1月）,万人,109657.0
88,,,2022,公路客运量:当月值（2022年2月）,万人,125604.0
89,,,2022,公路客运量:当月值（2022年3月）,万人,118811.0
90,,,2022,公路客运量:当月值（2022年4月）,万人,111583.0
91,,,2022,公路货运量:当月值（2022年1月）,万吨,300004.0
92,,,2022,公路货运量:当月值（2022年2月）,万吨,167206.0
93,,,2022,公路货运量:当月值（2022年3月）,万吨,306352.0
94,,,2022,公路货运量:当月值（2022年4月）,万吨,337000.0
95,,,2022,出口数量:微型电脑:当月值（2022年1月）,万台,84.0
96,,,2022,出口数量:微型电脑:当月值（2022年2月）,万台,72.0
97,,,2022,出口数量:微型电脑:当月值（2022年3月）,万台,63.0
98,,,2022,出口数量:微型电脑:当月值（2022年4月）,万台,65.0
99,,,2022,制造业PMI:产成品库存（2022年1月）,%,47.0
100,,,2022,制造业PMI:产成品库存（2022年2月）,%,46.7
101,,,2022,制造业PMI:产成品库存（2022年3月）,%,47.3
102,,,2022,制造业PMI:产成品库存（2022年4月）,%,47.2
103,,,2022,制造业PMI:产成品库存（2022年5月）,%,46.1
104,,,2022,制造业PMI:原材料库存（2022年1月）,%,48.8
105,,,2022,制造业PMI:原材料库存（2022年2月）,%,49.3
106,,,2022,制造业PMI:原材料库存（2022年3月）,%,49.6
107,,,2022,制造业PMI:原材料库存（2022年4月）,%,49.5
108,,,2022,制造业PMI:原材料库存（2022年5月）,%,49.6
109,,,2022,制造业PMI:新出口订单（2022年1月）,%,49.5
110,,,2022,制造业PMI:新出口订单（2022年2月）,%,49.0
111,,,2022,制造业PMI:新出口订单（2022年3月）,%,51.3
112,,,2022,制造业PMI:新出口订单（2022年4月）,%,50.7
113,,,2022,制造业PMI:新出口订单（2022年5月）,%,51.2
114,,,2022,制造业PMI:进口（2022年1月）,%,50.4
115,,,2022,制造业PMI:进口（2022年2月）,%,49.8
116,,,2022,制造业PMI:进口（2022年3月）,%,51.3
117,,,2022,制造业PMI:进口（2022年4月）,%,50.2
118,,,2022,制造业PMI:进口（2022年5月）,%,50.9
119,,,2022,发电量:火电:当月值（2022年3月）,亿千瓦小时,4017.4
120,,,2022,发电量:火电:当月值（2022年3月）,亿千瓦小时,4017.4
121,,,2022,发电量:火电:当月值（2022年4月）,亿千瓦小时,3785.0
122,,,2022,发电量:火电:当月值（2022年4月）,亿千瓦小时,3785.0
123,,,2022,商品房待售面积:累计值（2022年2月）,万平方米,58468.0
124,,,2022,商品房待售面积:累计值（2022年3月）,万平方米,57329.0
125,,,2022,商品房待售面积:累计值（2022年4月）,万平方米,56687.0
126,,,2022,固定资产投资完成额:当月值（2022年3月）,亿元,56137.0
127,,,2022,固定资产投资完成额:当月值（2022年4月）,亿元,53595.0
128,,,2022,存管证券只数（2022年1月）,只,15515.0
129,,,2022,存管证券只数（2022年2月）,只,15588.0
130,,,2022,存管证券只数（2022年3月）,只,15646.0
131,,,2022,存管证券只数（2022年4月）,只,15715.0
132,,,2022,存管证券已上市流通市值（2022年1月）,亿元,582125.98
133,,,2022,存管证券已上市流通市值（2022年2月）,亿元,559667.08
134,,,2022,存管证券已上市流通市值（2022年3月）,亿元,557889.55
135,,,2022,存管证券已上市流通市值（2022年4月）,亿元,546016.52
136,,,2022,存管证券面值（2022年1月）,亿元,150876.51
137,,,2022,存管证券面值（2022年2月）,亿元,151600.56
138,,,2022,存管证券面值（2022年3月）,亿元,152558.34
139,,,2022,存管证券面值（2022年4月）,亿元,153411.05
140,,,2022,工业增加值:当月同比（2022年1月）,%,15.43
141,,,2022,工业增加值:当月同比（2022年2月）,%,-2.12
142,,,2022,工业增加值:当月同比（2022年3月）,%,6.0
143,,,2022,工业增加值:当月同比（2022年4月）,%,7.0
144,14,采矿业,2022,工业增加值:采矿业:当月同比（2022年3月）,%,-1.1
145,14,采矿业,2022,工业增加值:采矿业:当月同比（2022年4月）,%,-0.2
146,,,2022,平均汇率:中间价:美元兑人民币（2022年1月）,,6.4364
147,,,2022,平均汇率:中间价:美元兑人民币（2022年2月）,,6.3162
148,,,2022,平均汇率:中间价:美元兑人民币（2022年3月）,,6.322
149,,,2022,平均汇率:中间价:美元兑人民币（2022年4月）,,6.2975
150,,,2022,平均汇率:中间价:美元兑人民币（2022年5月）,,6.3758
151,,,2022,房地产开发投资完成额:当月值（2022年3月）,亿元,10460.2033
152,,,2022,房地产开发投资完成额:当月值（2022年4月）,亿元,9300.6575
153,,,2022,月均国际现货价格:航空煤油（2022年1月）,美元/桶,81.78
154,,,2022,月均国际现货价格:航空煤油（2022年2月）,美元/桶,80.5775
155,,,2022,月均国际现货价格:航空煤油（2022年3月）,美元/桶,80.6
156,,,2022,月均国际现货价格:航空煤油（2022年4月）,美元/桶,85.555
157,,,2022,期货收盘价:布伦特原油（2022年1月10日）,美元/桶,69.1
158,,,2022,期货收盘价:布伦特原油（2022年1月11日）,美元/桶,69.11
159,,,2022,期货收盘价:布伦特原油（2022年1月12日）,美元/桶,69.81
160,,,2022,期货收盘价:布伦特原油（2022年1月15日）,美元/桶,70.22
161,,,2022,期货收盘价:布伦特原油（2022年1月16日）,美元/桶,69.32
162,,,2022,期货收盘价:布伦特原油（2022年1月17日）,美元/桶,69.45
163,,,2022,期货收盘价:布伦特原油（2022年1月18日）,美元/桶,69.14
164,,,2022,期货收盘价:布伦特原油（2022年1月19日）,美元/桶,68.65
165,,,2022,期货收盘价:布伦特原油（2022年1月22日）,美元/桶,69.24
166,,,2022,期货收盘价:布伦特原油（2022年1月23日）,美元/桶,69.84
167,,,2022,期货收盘价:布伦特原油（2022年1月24日）,美元/桶,70.75
168,,,2022,期货收盘价:布伦特原油（2022年1月25日）,美元/桶,70.04
169,,,2022,期货收盘价:布伦特原油（2022年1月26日）,美元/桶,70.29
170,,,2022,期货收盘价:布伦特原油（2022年1月29日）,美元/桶,69.16
171,,,2022,期货收盘价:布伦特原油（2022年1月2日）,美元/桶,66.55
172,,,2022,期货收盘价:布伦特原油（2022年1月30日）,美元/桶,68.11
173,,,2022,期货收盘价:布伦特原油（2022年1月31日）,美元/桶,68.88
174,,,2022,期货收盘价:布伦特原油（2022年1月3日）,美元/桶,67.98
175,,,2022,期货收盘价:布伦特原油（2022年1月4日）,美元/桶,68.06
176,,,2022,期货收盘价:布伦特原油（2022年1月5日）,美元/桶,67.79
177,,,2022,期货收盘价:布伦特原油（2022年1月8日）,美元/桶,67.92
178,,,2022,期货收盘价:布伦特原油（2022年1月9日）,美元/桶,69.16
179,,,2022,期货收盘价:布伦特原油（2022年2月12日）,美元/桶,62.66
180,,,2022,期货收盘价:布伦特原油（2022年2月13日）,美元/桶,62.61
181,,,2022,期货收盘价:布伦特原油（2022年2月14日）,美元/桶,64.35
182,,,2022,期货收盘价:布伦特原油（2022年2月15日）,美元/桶,64.53
183,,,2022,期货收盘价:布伦特原油（2022年2月16日）,美元/桶,64.9
184,,,2022,期货收盘价:布伦特原油（2022年2月19日）,美元/桶,65.62
185,,,2022,期货收盘价:布伦特原油（2022年2月1日）,美元/桶,69.78
186,,,2022,期货收盘价:布伦特原油（2022年2月20日）,美元/桶,65.11
187,,,2022,期货收盘价:布伦特原油（2022年2月21日）,美元/桶,65.08
188,,,2022,期货收盘价:布伦特原油（2022年2月22日）,美元/桶,66.18
189,,,2022,期货收盘价:布伦特原油（2022年2月23日）,美元/桶,67.1
190,,,2022,期货收盘价:布伦特原油（2022年2月26日）,美元/桶,67.35
191,,,2022,期货收盘价:布伦特原油（2022年2月27日）,美元/桶,66.33
192,,,2022,期货收盘价:布伦特原油（2022年2月28日）,美元/桶,64.75
193,,,2022,期货收盘价:布伦特原油（2022年2月2日）,美元/桶,68.23
194,,,2022,期货收盘价:布伦特原油（2022年2月5日）,美元/桶,66.91
195,,,2022,期货收盘价:布伦特原油（2022年2月6日）,美元/桶,67.22
196,,,2022,期货收盘价:布伦特原油（2022年2月7日）,美元/桶,65.35
197,,,2022,期货收盘价:布伦特原油（2022年2月8日）,美元/桶,64.31
198,,,2022,期货收盘价:布伦特原油（2022年2月9日）,美元/桶,62.71
199,,,2022,期货收盘价:布伦特原油（2022年3月12日）,美元/桶,64.95
200,,,2022,期货收盘价:布伦特原油（2022年3月13日）,美元/桶,64.73
201,,,2022,期货收盘价:布伦特原油（2022年3月14日）,美元/桶,64.9
202,,,2022,期货收盘价:布伦特原油（2022年3月15日）,美元/桶,65.01
203,,,2022,期货收盘价:布伦特原油（2022年3月16日）,美元/桶,65.99
204,,,2022,期货收盘价:布伦特原油（2022年3月19日）,美元/桶,66.1
205,,,2022,期货收盘价:布伦特原油（2022年3月1日）,美元/桶,64.2
206,,,2022,期货收盘价:布伦特原油（2022年3月20日）,美元/桶,67.59
207,,,2022,期货收盘价:布伦特原油（2022年3月21日）,美元/桶,69.82
208,,,2022,期货收盘价:布伦特原油（2022年3月22日）,美元/桶,68.3
209,,,2022,期货收盘价:布伦特原油（2022年3月23日）,美元/桶,69.75
210,,,2022,期货收盘价:布伦特原油（2022年3月26日）,美元/桶,69.52
211,,,2022,期货收盘价:布伦特原油（2022年3月27日）,美元/桶,68.89
212,,,2022,期货收盘价:布伦特原油（2022年3月28日）,美元/桶,69.0
213,,,2022,期货收盘价:布伦特原油（2022年3月29日）,美元/桶,69.35
214,,,2022,期货收盘价:布伦特原油（2022年3月2日）,美元/桶,64.56
215,,,2022,期货收盘价:布伦特原油（2022年3月5日）,美元/桶,65.56
216,,,2022,期货收盘价:布伦特原油（2022年3月6日）,美元/桶,65.53
217,,,2022,期货收盘价:布伦特原油（2022年3月7日）,美元/桶,64.58
218,,,2022,期货收盘价:布伦特原油（2022年3月8日）,美元/桶,63.87
219,,,2022,期货收盘价:布伦特原油（2022年3月9日）,美元/桶,65.49
220,,,2022,期货收盘价:布伦特原油（2022年4月10日）,美元/桶,71.04
221,,,2022,期货收盘价:布伦特原油（2022年4月11日）,美元/桶,71.95
222,,,2022,期货收盘价:布伦特原油（2022年4月12日）,美元/桶,72.2
223,,,2022,期货收盘价:布伦特原油（2022年4月13日）,美元/桶,72.62
224,,,2022,期货收盘价:布伦特原油（2022年4月16日）,美元/桶,71.57
225,,,2022,期货收盘价:布伦特原油（2022年4月17日）,美元/桶,71.7
226,,,2022,期货收盘价:布伦特原油（2022年4月18日）,美元/桶,73.79
227,,,2022,期货收盘价:布伦特原油（2022年4月19日）,美元/桶,73.6
228,,,2022,期货收盘价:布伦特原油（2022年4月20日）,美元/桶,73.71
229,,,2022,期货收盘价:布伦特原油（2022年4月23日）,美元/桶,75.02
230,,,2022,期货收盘价:布伦特原油（2022年4月24日）,美元/桶,73.86
231,,,2022,期货收盘价:布伦特原油（2022年4月25日）,美元/桶,74.06
232,,,2022,期货收盘价:布伦特原油（2022年4月26日）,美元/桶,73.9
233,,,2022,期货收盘价:布伦特原油（2022年4月27日）,美元/桶,73.7
234,,,2022,期货收盘价:布伦特原油（2022年4月2日）,美元/桶,67.57
235,,,2022,期货收盘价:布伦特原油（2022年4月30日）,美元/桶,74.7
236,,,2022,期货收盘价:布伦特原油（2022年4月3日）,美元/桶,68.18
237,,,2022,期货收盘价:布伦特原油（2022年4月4日）,美元/桶,68.28
238,,,2022,期货收盘价:布伦特原油（2022年4月5日）,美元/桶,68.5
239,,,2022,期货收盘价:布伦特原油（2022年4月6日）,美元/桶,66.93
240,,,2022,期货收盘价:布伦特原油（2022年4月9日）,美元/桶,68.6
241,,,2022,期货收盘价:布伦特原油（2022年5月10日）,美元/桶,77.53
242,,,2022,期货收盘价:布伦特原油（2022年5月11日）,美元/桶,77.18
243,,,2022,期货收盘价:布伦特原油（2022年5月14日）,美元/桶,78.52
244,,,2022,期货收盘价:布伦特原油（2022年5月15日）,美元/桶,78.13
245,,,2022,期货收盘价:布伦特原油（2022年5月16日）,美元/桶,79.33
246,,,2022,期货收盘价:布伦特原油（2022年5月17日）,美元/桶,79.57
247,,,2022,期货收盘价:布伦特原油（2022年5月18日）,美元/桶,78.71
248,,,2022,期货收盘价:布伦特原油（2022年5月1日）,美元/桶,73.38
249,,,2022,期货收盘价:布伦特原油（2022年5月21日）,美元/桶,79.41
250,,,2022,期货收盘价:布伦特原油（2022年5月22日）,美元/桶,79.45
251,,,2022,期货收盘价:布伦特原油（2022年5月23日）,美元/桶,79.71
252,,,2022,期货收盘价:布伦特原油（2022年5月24日）,美元/桶,78.82
253,,,2022,期货收盘价:布伦特原油（2022年5月25日）,美元/桶,76.45
254,,,2022,期货收盘价:布伦特原油（2022年5月28日）,美元/桶,75.34
255,,,2022,期货收盘价:布伦特原油（2022年5月29日）,美元/桶,75.54
256,,,2022,期货收盘价:布伦特原油（2022年5月2日）,美元/桶,73.07
257,,,2022,期货收盘价:布伦特原油（2022年5月30日）,美元/桶,77.86
258,,,2022,期货收盘价:布伦特原油（2022年5月31日）,美元/桶,77.61
259,,,2022,期货收盘价:布伦特原油（2022年5月3日）,美元/桶,73.68
260,,,2022,期货收盘价:布伦特原油（2022年5月4日）,美元/桶,75.0
261,,,2022,期货收盘价:布伦特原油（2022年5月7日）,美元/桶,75.56
262,,,2022,期货收盘价:布伦特原油（2022年5月8日）,美元/桶,75.95
263,,,2022,期货收盘价:布伦特原油（2022年5月9日）,美元/桶,77.38
264,,,2022,期货收盘价:布伦特原油（2022年6月11日）,美元/桶,76.36
265,,,2022,期货收盘价:布伦特原油（2022年6月1日）,美元/桶,76.71
266,,,2022,期货收盘价:布伦特原油（2022年6月4日）,美元/桶,75.37
267,,,2022,期货收盘价:布伦特原油（2022年6月5日）,美元/桶,74.96
268,,,2022,期货收盘价:布伦特原油（2022年6月6日）,美元/桶,75.86
269,,,2022,期货收盘价:布伦特原油（2022年6月7日）,美元/桶,77.44
270,,,2022,期货收盘价:布伦特原油（2022年6月8日）,美元/桶,76.34
271,,,2022,汽车产量:乘用车:当月值（2022年1月）,万辆,233.0561
272,,,2022,汽车产量:乘用车:当月值（2022年2月）,万辆,143.9238
273,,,2022,汽车产量:乘用车:当月值（2022年3月）,万辆,219.91
274,,,2022,汽车产量:乘用车:当月值（2022年4月）,万辆,200.0
275,,,2022,汽车经销商库存系数:自主品牌（2022年1月）,,1.52
276,,,2022,汽车经销商库存系数:自主品牌（2022年2月）,,1.6
277,,,2022,汽车经销商库存系数:自主品牌（2022年3月）,,1.71
278,,,2022,汽车经销商库存系数:自主品牌（2022年4月）,,2.35
279,,,2022,汽车经销商库存系数:自主品牌（2022年5月）,,1.78
280,,,2022,汽车销量:乘用车:当月值（2022年1月）,万辆,245.6157
281,,,2022,汽车销量:乘用车:当月值（2022年2月）,万辆,147.5512
282,,,2022,汽车销量:乘用车:当月值（2022年3月）,万辆,216.86
283,,,2022,汽车销量:乘用车:当月值（2022年4月）,万辆,191.4
284,,,2022,沪深合计:融资融券余额（2022年1月10日）,亿元,10476.3
285,,,2022,沪深合计:融资融券余额（2022年1月11日）,亿元,10507.2
286,,,2022,沪深合计:融资融券余额（2022年1月12日）,亿元,10485.7
287,,,2022,沪深合计:融资融券余额（2022年1月15日）,亿元,10505.4
288,,,2022,沪深合计:融资融券余额（2022年1月16日）,亿元,10559.1
289,,,2022,沪深合计:融资融券余额（2022年1月17日）,亿元,10579.3
290,,,2022,沪深合计:融资融券余额（2022年1月18日）,亿元,10653.1
291,,,2022,沪深合计:融资融券余额（2022年1月19日）,亿元,10663.9
292,,,2022,沪深合计:融资融券余额（2022年1月22日）,亿元,10715.8
293,,,2022,沪深合计:融资融券余额（2022年1月23日）,亿元,10768.0
294,,,2022,沪深合计:融资融券余额（2022年1月24日）,亿元,10812.1
295,,,2022,沪深合计:融资融券余额（2022年1月25日）,亿元,10816.4
296,,,2022,沪深合计:融资融券余额（2022年1月26日）,亿元,10794.0
297,,,2022,沪深合计:融资融券余额（2022年1月29日）,亿元,10830.5
298,,,2022,沪深合计:融资融券余额（2022年1月2日）,亿元,10297.3
299,,,2022,沪深合计:融资融券余额（2022年1月30日）,亿元,10832.8
300,,,2022,沪深合计:融资融券余额（2022年1月31日）,亿元,10791.3
301,,,2022,沪深合计:融资融券余额（2022年1月3日）,亿元,10315.4
302,,,2022,沪深合计:融资融券余额（2022年1月4日）,亿元,10338.2
303,,,2022,沪深合计:融资融券余额（2022年1月5日）,亿元,10336.6
304,,,2022,沪深合计:融资融券余额（2022年1月8日）,亿元,10393.2
305,,,2022,沪深合计:融资融券余额（2022年1月9日）,亿元,10428.9
306,,,2022,沪深合计:融资融券余额（2022年1月）,亿元,10586.3863636363
307,,,2022,沪深合计:融资融券余额（2022年2月12日）,亿元,10049.6
308,,,2022,沪深合计:融资融券余额（2022年2月13日）,亿元,9959.1
309,,,2022,沪深合计:融资融券余额（2022年2月14日）,亿元,9818.0
310,,,2022,沪深合计:融资融券余额（2022年2月1日）,亿元,10666.9
311,,,2022,沪深合计:融资融券余额（2022年2月22日）,亿元,9875.4
312,,,2022,沪深合计:融资融券余额（2022年2月23日）,亿元,9877.3
313,,,2022,沪深合计:融资融券余额（2022年2月26日）,亿元,9929.5
314,,,2022,沪深合计:融资融券余额（2022年2月27日）,亿元,9938.4
315,,,2022,沪深合计:融资融券余额（2022年2月28日）,亿元,9953.3
316,,,2022,沪深合计:融资融券余额（2022年2月2日）,亿元,10576.6
317,,,2022,沪深合计:融资融券余额（2022年2月5日）,亿元,10558.9
318,,,2022,沪深合计:融资融券余额（2022年2月6日）,亿元,10395.5
319,,,2022,沪深合计:融资融券余额（2022年2月7日）,亿元,10339.5
320,,,2022,沪深合计:融资融券余额（2022年2月8日）,亿元,10305.0
321,,,2022,沪深合计:融资融券余额（2022年2月9日）,亿元,10120.6
322,,,2022,沪深合计:融资融券余额（2022年2月）,亿元,10157.5733333333
323,,,2022,沪深合计:融资融券余额（2022年3月12日）,亿元,10054.2
324,,,2022,沪深合计:融资融券余额（2022年3月13日）,亿元,10056.0
325,,,2022,沪深合计:融资融券余额（2022年3月14日）,亿元,10075.5
326,,,2022,沪深合计:融资融券余额（2022年3月15日）,亿元,10088.5
327,,,2022,沪深合计:融资融券余额（2022年3月16日）,亿元,10061.4
328,,,2022,沪深合计:融资融券余额（2022年3月19日）,亿元,10077.9
329,,,2022,沪深合计:融资融券余额（2022年3月1日）,亿元,9984.5
330,,,2022,沪深合计:融资融券余额（2022年3月20日）,亿元,10082.8
331,,,2022,沪深合计:融资融券余额（2022年3月21日）,亿元,10105.1
332,,,2022,沪深合计:融资融券余额（2022年3月22日）,亿元,10110.0
333,,,2022,沪深合计:融资融券余额（2022年3月23日）,亿元,9944.9
334,,,2022,沪深合计:融资融券余额（2022年3月26日）,亿元,9987.2
335,,,2022,沪深合计:融资融券余额（2022年3月27日）,亿元,10012.0
336,,,2022,沪深合计:融资融券余额（2022年3月28日）,亿元,10008.9
337,,,2022,沪深合计:融资融券余额（2022年3月29日）,亿元,10031.2
338,,,2022,沪深合计:融资融券余额（2022年3月2日）,亿元,9975.1
339,,,2022,沪深合计:融资融券余额（2022年3月30日）,亿元,10008.9
340,,,2022,沪深合计:融资融券余额（2022年3月5日）,亿元,9973.3
341,,,2022,沪深合计:融资融券余额（2022年3月6日）,亿元,10006.6
342,,,2022,沪深合计:融资融券余额（2022年3月7日）,亿元,9998.5
343,,,2022,沪深合计:融资融券余额（2022年3月8日）,亿元,10006.7
344,,,2022,沪深合计:融资融券余额（2022年3月9日）,亿元,10000.0
345,,,2022,沪深合计:融资融券余额（2022年3月）,亿元,10029.509090909
346,,,2022,沪深合计:融资融券余额（2022年4月10日）,亿元,10000.7
347,,,2022,沪深合计:融资融券余额（2022年4月11日）,亿元,10008.2
348,,,2022,沪深合计:融资融券余额（2022年4月12日）,亿元,10009.9
349,,,2022,沪深合计:融资融券余额（2022年4月13日）,亿元,9995.1
350,,,2022,沪深合计:融资融券余额（2022年4月16日）,亿元,10010.9
351,,,2022,沪深合计:融资融券余额（2022年4月17日）,亿元,9985.7
352,,,2022,沪深合计:融资融券余额（2022年4月18日）,亿元,9985.5
353,,,2022,沪深合计:融资融券余额（2022年4月19日）,亿元,9970.6
