id,year,bmCode,companyType,bmCompanyName,completedDate,listingDate,delistingDate,industryId,secondIndustryId,firstClassificationId,secondClassificationId,secondClassification,firstClassification,secondIndustry,industry,province,city,area,exchange,plate,ownership,multipleList,isResult,country,isDelete,companyStatusType,createTime,updateTime
150,2022,524,国外,盛澜景综合开发有限公司,,,,,,0,0,,,商务服务业,租赁和商务服务业,Zurich,Frankfurt,,,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
194,2022,566,国外,启课瀚医药股份公司,,,,,,0,0,,,制药,医药制造业,Bavaria,New York,,SGX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
222,2022,598,国外,花电骏建筑设计公司,,,,,,0,0,,,水生产和供应业,电力、热力、燃气及水生产和供应业,,London,,TSX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
242,2022,620,国外,联禾置新材料公司,,,,,,0,0,,,住宅,房地产业,Tokyo,Tokyo,,TSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
245,2022,625,国外,长酷迈环境科技集团公司,,,,,,0,0,,,整车制造业,汽车制造业,New South Wales,Singapore,,,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
252,2022,631,国外,远业航新材料发展公司,,,,,,0,0,,,住宅,房地产业,Zurich,Sydney,,NYSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
253,2022,632,国外,明芯启能源有限公司,,,,,,0,0,,,批发业,批发和零售业,,New York,,SGX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
260,2022,650,国外,远酷远金融公司,,,,,,0,0,,,制药,医药制造业,Tokyo,New York,,NASDAQ,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
270,2022,665,国外,长车启建设开发发展公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,Tokyo,New York,,TSX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
284,2022,681,国外,高城禾生物科技公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,California,Singapore,,NASDAQ,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
285,2022,682,国外,绿晋置数据服务公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,New South Wales,,,TSX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
289,2022,687,国外,保锦启电子集团公司,,,,,,0,0,,,通信,,New South Wales,Frankfurt,,,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
323,2022,200726,国外,华城澜医药集团公司,,,,,,0,0,,,纺织服装,,California,Singapore,,NYSE,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
337,2022,751,国外,花新置零售公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,California,Toronto,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
339,2022,753,国外,高阳景财富管理集团公司,,,,,,0,0,,,零售业,批发和零售业,New South Wales,Toronto,,NASDAQ,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
349,2022,766,国外,新业昌电子控股公司,,,,,,0,0,,,制药,医药制造业,New South Wales,Frankfurt,,XETRA,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
355,2022,779,国外,花尹骏贸易股份公司,,,,,,0,0,,,其他科研技术服务,科学研究和技术服务业,Tokyo,Frankfurt,,,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
364,2022,791,国外,凯电迈水务股份公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Ontario,Sydney,,,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
370,2022,798,国外,物环盛批发集团公司,,,,,,0,0,,,渔业,农、林、牧、渔业,Zurich,,,TSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
371,2022,799,国外,花锦禾贸易股份公司,,,,,,0,0,,,酒业,食品饮料业,California,Sydney,,NASDAQ,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
398,2022,835,国外,保工泰新能源汽车发展公司,,,,,,0,0,,,传媒,,,Frankfurt,,XETRA,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
399,2022,836,国外,众晋盛生物科技公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,England,Tokyo,,LSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
425,2022,885,国外,联达骏医药有限公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,England,Frankfurt,,SGX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
433,2022,895,国外,联通骏电子科技公司,,,,,,0,0,,,食品业,食品饮料业,Zurich,Tokyo,,TSX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
435,2022,897,国外,花阳创船舶科技公司,,,,,,0,0,,,住宅,房地产业,Ontario,Tokyo,,SGX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
444,2022,908,国外,明酷骏综合开发发展公司,,,,,,0,0,,,制药,医药制造业,California,Tokyo,,,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
456,2022,921,国外,明园智电子科技公司,,,,,,0,0,,,家用电器,消费电子及电气业,Zurich,Tokyo,,ASX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
458,2022,923,国外,高澜泽玻璃控股公司,,,,,,0,0,,,黑色金属开采业,采矿业,Bavaria,Sydney,,NYSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
463,2022,929,国外,凯晋禾船舶科技公司,,,,,,0,0,,,酒业,食品饮料业,Tokyo,Tokyo,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
465,2022,931,国外,长达远财富管理科技公司,,,,,,0,0,,,制药,医药制造业,,Frankfurt,,,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
469,2022,936,国外,招园盛财富管理控股公司,,,,,,0,0,,,化学纤维制造业,化学纤维制造业,Ontario,Sydney,,NYSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
472,2022,939,国外,物源智化工股份公司,,,,,,0,0,,,银行,金融业,Bavaria,Frankfurt,,NYSE,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
474,2022,949,国外,星园禾能源集团公司,,,,,,0,0,,,化学纤维制造业,化学纤维制造业,California,Toronto,,LSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
501,2022,980,国外,星泽骏数据服务有限公司,,,,,,0,0,,,整车制造业,汽车制造业,Tokyo,London,,ASX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
515,2022,999,国外,凯新源新能源汽车集团公司,,,,,,0,0,,,制药,医药制造业,Ontario,Sydney,,ASX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
522,2022,200468,国外,联源启水务有限公司,,,,,,0,0,,,通信,,Zurich,Singapore,,XETRA,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
543,2022,600016,国外,瑞海迈电子科技公司,,,,,,0,0,,,银行,金融业,New South Wales,London,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
563,2022,900942,国外,恒源拓实业公司,,,,,,0,0,,,休闲服务,,Tokyo,Toronto,,TSX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
570,2022,600061,国外,润控创化工有限公司,,,,,,0,0,,,证券,金融业,England,Sydney,,ASX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
593,2022,600085,国外,长环昌玻璃集团公司,,,,,,0,0,,,制药,医药制造业,Zurich,Tokyo,,XETRA,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
599,2022,600091,国外,招工禾环境科技公司,,,,,,0,0,,,化工,,Ontario,,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
605,2022,600097,国外,华能联金融公司,,,,,,0,0,,,渔业,农、林、牧、渔业,Tokyo,Sydney,,NYSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
607,2022,600099,国外,高能航生物科技发展公司,,,,,,0,0,,,其他,铁路、船舶、航空航天和其他运输设备制造业,Zurich,London,,SGX,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
610,2022,600102,国外,明酷澜城市发展集团公司,,,,,,0,0,,,钢铁,,Zurich,Sydney,,SGX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
612,2022,600104,国外,恒通迈零售控股公司,,,,,,0,0,,,整车制造业,汽车制造业,England,Frankfurt,,,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
625,2022,600117,国外,物白迈贸易控股公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Bavaria,London,,TSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
626,2022,600118,国外,万环源置业发展公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,England,London,,SGX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
630,2022,600122,国外,十城昌综合开发集团公司,,,,,,0,0,,,商业贸易,,Tokyo,Toronto,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
633,2022,600126,国外,物课科零售集团公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Tokyo,Singapore,,NASDAQ,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
647,2022,600145,国外,华电瀚电子科技公司,,,,,,0,0,,,建筑材料,,England,,,TSE,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
672,2022,600173,国外,比海景环境科技发展公司,,,,,,0,0,,,住宅,房地产业,New South Wales,,,ASX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
681,2022,600183,国外,冀能创生物科技发展公司,,,,,,0,0,,,半导体业,半导体业,Ontario,,,ASX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
709,2022,600212,国外,联海骏传媒科技公司,,,,,,0,0,,,综合,综合,Bavaria,Sydney,,NASDAQ,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
715,2022,600219,国外,众业盛能源科技公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,Zurich,Singapore,,TSX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
722,2022,600226,国外,星芯智贸易有限公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,New South Wales,Tokyo,,,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
723,2022,600227,国外,明泽启金融有限公司,,,,,,0,0,,,制药,医药制造业,England,Tokyo,,TSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
732,2022,600236,国外,绿能联化工集团公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Ontario,Tokyo,,TSE,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
770,2022,600278,国外,新盈远能源科技公司,,,,,,0,0,,,批发业,批发和零售业,California,London,,XETRA,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
774,2022,600282,国外,明车航能源控股公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,Bavaria,Toronto,,XETRA,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
792,2022,600301,国外,碧酷瀚电器科技公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,England,Tokyo,,TSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
793,2022,600302,国外,启新昌能源集团公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,Zurich,,,TSX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
795,2022,600305,国外,明盈迈零售股份公司,,,,,,0,0,,,食品业,食品饮料业,New South Wales,Singapore,,TSX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
799,2022,600309,国外,华能泽新材料有限公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,Tokyo,Toronto,,SGX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
802,2022,600312,国外,碧会科零售集团公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Bavaria,Toronto,,LSE,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
807,2022,600318,国外,长能智建筑设计控股公司,,,,,,0,0,,,多元金融,金融业,,Toronto,,TSX,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
809,2022,600320,国外,华桥禾金融发展公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,Zurich,Sydney,,TSX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
820,2022,600331,国外,高会泰水务股份公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,,London,,ASX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
824,2022,600336,国外,十禾瀚零售集团公司,,,,,,0,0,,,家用电器,消费电子及电气业,New South Wales,,,SGX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
829,2022,600343,国外,明新骏水电发展公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,,Tokyo,,XETRA,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
831,2022,600346,国外,高达盛集成电路公司,,,,,,0,0,,,化学纤维制造业,化学纤维制造业,California,Frankfurt,,TSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
835,2022,600352,国外,联车科建设开发有限公司,,,,,,0,0,,,精细化工,化学原料和化学制品制造业,Zurich,,,LSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
847,2022,600365,国外,比晋盛生物科技股份公司,,,,,,0,0,,,酒业,食品饮料业,California,,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
850,2022,600368,国外,物工禾能源集团公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,Bavaria,Sydney,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
854,2022,600372,国外,碧晋置船舶公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,Ontario,,,ASX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
867,2022,600387,国外,明锦景数据服务科技公司,,,,,,0,0,,,批发业,批发和零售业,England,Singapore,,XETRA,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
874,2022,600395,国外,万能泰新能源汽车有限公司,,,,,,0,0,,,煤炭开采业,采矿业,California,New York,,TSX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
885,2022,600409,国外,花新源城市发展发展公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,California,Singapore,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
888,2022,600416,国外,星桥润新材料股份公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,Zurich,Singapore,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
889,2022,600418,国外,万环置批发控股公司,,,,,,0,0,,,整车制造业,汽车制造业,Bavaria,,,SGX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
891,2022,600420,国外,十阳智通信控股公司,,,,,,0,0,,,制药,医药制造业,Ontario,London,,,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
892,2022,600421,国外,凯酷润金融控股公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,New South Wales,New York,,LSE,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
913,2022,600459,国外,盛工科集成电路集团公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,England,Tokyo,,NYSE,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
917,2022,600463,国外,众课远零售集团公司,,,,,,0,0,,,土木工程,建筑业,California,Sydney,,NASDAQ,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
926,2022,600478,国外,华澜智建设开发发展公司,,,,,,0,0,,,电池制造业,商业电气机械和器材制造业,Bavaria,Singapore,,ASX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
934,2022,600488,国外,润城源船舶有限公司,,,,,,0,0,,,制药,医药制造业,Zurich,,,,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
935,2022,600489,国外,绿源启连锁有限公司,,,,,,0,0,,,有色金属开采业,采矿业,Ontario,Sydney,,ASX,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
936,2022,600490,国外,启禾启置业科技公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,,New York,,NYSE,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
984,2022,600547,国外,联禾迈贸易发展公司,,,,,,0,0,,,有色金属开采业,采矿业,Bavaria,New York,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
994,2022,600557,国外,启酷拓水务发展公司,,,,,,0,0,,,制药,医药制造业,Bavaria,Singapore,,TSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1013,2022,600578,国外,比电泰建设开发集团公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,England,Frankfurt,,,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1030,2022,600595,国外,华工昌新材料公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,California,Tokyo,,XETRA,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1036,2022,600601,国外,明城启贸易股份公司,,,,,,0,0,,,半导体业,半导体业,Zurich,Frankfurt,,XETRA,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1054,2022,900904,国外,北能润数据服务有限公司,,,,,,0,0,,,医药生物,,England,Toronto,,NYSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1058,2022,600616,国外,新锦创电器公司,,,,,,0,0,,,酒业,食品饮料业,England,Sydney,,,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1074,2022,600629,国外,科源盛通信集团公司,,,,,,0,0,,,其他科研技术服务,科学研究和技术服务业,Bavaria,New York,,NYSE,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1084,2022,900911,国外,凯电泽房地产开发发展公司,,,,,,0,0,,,房地产,,Tokyo,Toronto,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1092,2022,600648,国外,碧通泰通信有限公司,,,,,,0,0,,,批发业,批发和零售业,,London,,LSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1093,2022,900912,国外,保业拓实业集团公司,,,,,,0,0,,,房地产,,California,Toronto,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1098,2022,600652,国外,润通泰城市发展公司,,,,,,0,0,,,传媒,,New South Wales,Singapore,,LSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1101,2022,600655,国外,长业禾实业集团公司,,,,,,0,0,,,零售业,批发和零售业,Zurich,Sydney,,NYSE,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1117,2022,600674,国外,十能智连锁科技公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Tokyo,Toronto,,ASX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1118,2022,600675,国外,冀工泰综合开发有限公司,,,,,,0,0,,,住宅,房地产业,New South Wales,,,NASDAQ,Prime,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1129,2022,600684,国外,花会盛金融有限公司,,,,,,0,0,,,住宅,房地产业,England,London,,TSX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1141,2022,600695,国外,保工瀚环境科技集团公司,,,,,,0,0,,,农林牧渔,,,London,,ASX,Main Board,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1176,2022,600729,国外,高达远建设开发集团公司,,,,,,0,0,,,零售业,批发和零售业,Ontario,,,SGX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1206,2022,600758,国外,冀能骏环境科技控股公司,,,,,,0,0,,,煤炭开采业,采矿业,Zurich,Tokyo,,TSX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1209,2022,600761,国外,润环迈建筑设计控股公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,California,Singapore,,TSE,,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1213,2022,600766,国外,润尹瀚置业股份公司,,,,,,0,0,,,综合,综合,Tokyo,,,ASX,Growth,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1214,2022,600767,国外,保尹置电子科技公司,,,,,,0,0,,,医药生物,,England,Singapore,,TSX,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1217,2022,600770,国外,万新创环境科技有限公司,,,,,,0,0,,,综合,综合,England,Singapore,,XETRA,Standard,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
1224,2022,600777,国外,星新瀚水务公司,,,,,,0,0,,,石油天然气开采业,采矿业,Ontario,Sydney,,TSX,NASDAQ Global Select,,0,1,澳大利亚,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
