id,year,bmCode,companyType,bmCompanyName,completedDate,listingDate,delistingDate,industryId,secondIndustryId,firstClassificationId,secondClassificationId,secondClassification,firstClassification,secondIndustry,industry,province,city,area,exchange,plate,ownership,multipleList,isResult,country,isDelete,companyStatusType,createTime,updateTime
28,2022,200022,国外,新工盛新能源汽车控股公司,,,,,,0,0,,,交通运输,,California,London,,TSX,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
30,2022,24,国外,凯能置贸易发展公司,,,,,,0,0,,,房地产,,Bavaria,,,,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
32,2022,25,国外,物盈源化工有限公司,,,,,,0,0,,,批发业,批发和零售业,,Singapore,,,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
34,2022,26,国外,瑞晋盛连锁有限公司,,,,,,0,0,,,零售业,批发和零售业,,Tokyo,,,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
37,2022,28,国外,绿芯远新材料科技公司,,,,,,0,0,,,物业管理,房地产业,,New York,,TSE,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
42,2022,200030,国外,十白迈电子科技公司,,,,,,0,0,,,汽车,,,New York,,SGX,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
43,2022,31,国外,众能源置业集团公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,New South Wales,,,NYSE,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
45,2022,33,国外,绿泽科实业控股公司,,,,,,0,0,,,休闲服务,,New South Wales,Tokyo,,LSE,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
48,2022,36,国外,保尹澜连锁公司,,,,,,0,0,,,住宅,房地产业,Zurich,Singapore,,TSE,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
51,2022,38,国外,十海拓建筑设计有限公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,,Tokyo,,LSE,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
55,2022,42,国外,华园迈船舶科技公司,,,,,,0,0,,,电机制造业,商业电气机械和器材制造业,Bavaria,Tokyo,,LSE,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
57,2022,45,国外,盛盈源置业公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,New South Wales,Singapore,,NYSE,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
59,2022,46,国外,高酷昌水电集团公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,England,Toronto,,TSX,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
66,2022,200056,国外,花澜锦医药有限公司,,,,,,0,0,,,房地产,,Zurich,London,,NASDAQ,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
70,2022,60,国外,北车骏实业集团公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,Tokyo,Tokyo,,XETRA,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
73,2022,63,国外,花白联环境科技公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,California,,,LSE,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
75,2022,66,国外,物泽锦综合开发集团公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,Bavaria,Frankfurt,,NYSE,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
79,2022,78,国外,比晋瀚船舶股份公司,,,,,,0,0,,,零售业,批发和零售业,California,Tokyo,,ASX,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
80,2022,88,国外,科通联新能源汽车股份公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,Zurich,Sydney,,ASX,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
81,2022,89,国外,十锦景通信科技公司,,,,,,0,0,,,航空交通运输业,交通运输、仓储和邮政业,Ontario,London,,LSE,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
83,2022,96,国外,联芯盛电子控股公司,,,,,,0,0,,,批发业,批发和零售业,Bavaria,Sydney,,LSE,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
84,2022,99,国外,瑞芯远玻璃公司,,,,,,0,0,,,航空交通运输业,交通运输、仓储和邮政业,Zurich,,,ASX,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
85,2022,100,国外,绿海禾水电控股公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,Zurich,Tokyo,,SGX,Main Board,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
86,2022,150,国外,物酷科化工集团公司,,,,,,0,0,,,医药生物,,Ontario,Singapore,,NYSE,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
92,2022,158,国外,远尹禾船舶科技公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,Zurich,Singapore,,TSE,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
94,2022,301,国外,众控迈电子科技公司,,,,,,0,0,,,精细化工,化学原料和化学制品制造业,Zurich,Singapore,,LSE,Main Board,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
100,2022,407,国外,绿课迈医药公司,,,,,,0,0,,,燃气生产和供应业,电力、热力、燃气及水生产和供应业,,Toronto,,,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
107,2022,415,国外,新电泰医药科技公司,,,,,,0,0,,,租赁业,租赁和商务服务业,,London,,NASDAQ,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
108,2022,416,国外,长能景医药有限公司,,,,,,0,0,,,多元金融,金融业,Bavaria,Sydney,,TSX,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
109,2022,417,国外,科电联生物科技公司,,,,,,0,0,,,零售业,批发和零售业,Bavaria,,,NASDAQ,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
111,2022,200418,国外,明白锦新能源汽车科技公司,,,,,,0,0,,,家用电器,,England,New York,,XETRA,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
126,2022,501,国外,冀工源集成电路发展公司,,,,,,0,0,,,零售业,批发和零售业,California,London,,NYSE,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
128,2022,503,国外,十桥科船舶控股公司,,,,,,0,0,,,制药,医药制造业,California,,,TSX,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
135,2022,510,国外,瑞会创水务科技公司,,,,,,0,0,,,多元金融,金融业,Bavaria,Sydney,,TSE,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
136,2022,511,国外,瑞白骏电子控股公司,,,,,,0,0,,,有色金属,,,Tokyo,,TSE,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
142,2022,517,国外,高澜启水务集团公司,,,,,,0,0,,,水路交通运输业,交通运输、仓储和邮政业,Zurich,Tokyo,,XETRA,Main Board,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
144,2022,519,国外,星电拓电器发展公司,,,,,,0,0,,,其他专用设备制造业,专用设备制造业,California,New York,,NASDAQ,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
146,2022,521,国外,十城置建设开发股份公司,,,,,,0,0,,,家用电器,消费电子及电气业,,Tokyo,,LSE,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
147,2022,200521,国外,比通盛置业股份公司,,,,,,0,0,,,家用电器,,Ontario,London,,ASX,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
148,2022,522,国外,高晋澜环境科技控股公司,,,,,,0,0,,,医药生物,,Ontario,Tokyo,,XETRA,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
152,2022,526,国外,凯海景贸易公司,,,,,,0,0,,,零售业,批发和零售业,England,Tokyo,,ASX,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
158,2022,531,国外,明酷景通信控股公司,,,,,,0,0,,,家具制造业,家具制造业,England,Toronto,,TSE,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
159,2022,532,国外,润澜泰集成电路发展公司,,,,,,0,0,,,综合,综合,Ontario,Toronto,,TSE,NASDAQ Global Select,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
163,2022,537,国外,保城泰水务公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,New South Wales,Singapore,,ASX,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
169,2022,200541,国外,新澜航水务发展公司,,,,,,0,0,,,电子,,England,Singapore,,NASDAQ,Main Board,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
170,2022,543,国外,联能拓生物科技集团公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,Ontario,,,TSX,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
172,2022,545,国外,科会锦置业有限公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,California,Singapore,,,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
173,2022,546,国外,启车禾建筑设计股份公司,,,,,,0,0,,,精细化工,化学原料和化学制品制造业,England,London,,SGX,Growth,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
175,2022,548,国外,联新澜数据服务股份公司,,,,,,0,0,,,陆路交通运输业,交通运输、仓储和邮政业,,London,,NYSE,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
177,2022,550,国外,绿通润实业发展公司,,,,,,0,0,,,整车制造业,汽车制造业,New South Wales,Frankfurt,,SGX,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
178,2022,200550,国外,润城智化工有限公司,,,,,,0,0,,,汽车,,California,Frankfurt,,TSE,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
184,2022,555,国外,华尹航玻璃发展公司,,,,,,0,0,,,软件和信息技术服务,信息传输、软件和信息技术服务业,,Sydney,,TSE,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
185,2022,557,国外,恒电瀚新材料科技公司,,,,,,0,0,,,卫生和社会工作,卫生和社会工作,Ontario,London,,TSX,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
186,2022,558,国外,盛城拓置业有限公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,Ontario,New York,,LSE,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
188,2022,560,国外,长环科化工科技公司,,,,,,0,0,,,房地产中介,房地产业,Zurich,Frankfurt,,SGX,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
189,2022,561,国外,冀酷瀚新能源汽车股份公司,,,,,,0,0,,,通信传输设备业,通信传输设备业,California,London,,TSX,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
190,2022,562,国外,花通远批发发展公司,,,,,,0,0,,,非银金融,,New South Wales,London,,SGX,Main Board,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
195,2022,567,国外,瑞电禾零售科技公司,,,,,,0,0,,,多元金融,金融业,Zurich,Sydney,,,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
196,2022,568,国外,润工启贸易科技公司,,,,,,0,0,,,酒业,食品饮料业,Bavaria,London,,NYSE,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
198,2022,570,国外,盛芯锦水务公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,Zurich,Frankfurt,,,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
202,2022,573,国外,润海盛医药公司,,,,,,0,0,,,住宅,房地产业,,Toronto,,,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
205,2022,581,国外,花澜昌新材料股份公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,England,Tokyo,,ASX,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
206,2022,200581,国外,华澜骏医药科技公司,,,,,,0,0,,,汽车,,,Sydney,,,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
209,2022,585,国外,瑞新瀚数据服务集团公司,,,,,,0,0,,,电气设备,,Ontario,New York,,NYSE,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
211,2022,587,国外,万新创通信控股公司,,,,,,0,0,,,废弃资源综合利用业,废弃资源综合利用业,Ontario,,,ASX,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
213,2022,590,国外,冀环创零售发展公司,,,,,,0,0,,,制药,医药制造业,Ontario,New York,,TSE,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
214,2022,591,国外,碧源泰零售发展公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Tokyo,London,,,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
215,2022,592,国外,北禾盛综合开发控股公司,,,,,,0,0,,,林业,农、林、牧、渔业,Zurich,Frankfurt,,,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
216,2022,593,国外,高能泽新能源汽车股份公司,,,,,,0,0,,,燃气生产和供应业,电力、热力、燃气及水生产和供应业,New South Wales,Sydney,,,Growth,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
217,2022,594,国外,凯酷润电子有限公司,,,,,,0,0,,,交通运输,,England,London,,XETRA,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
221,2022,597,国外,新阳置建筑设计有限公司,,,,,,0,0,,,制药,医药制造业,California,Tokyo,,,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
223,2022,599,国外,科园盛传媒科技公司,,,,,,0,0,,,汽车零部件制造业,汽车制造业,Tokyo,Toronto,,TSX,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
226,2022,602,国外,高电昌零售有限公司,,,,,,0,0,,,零售业,批发和零售业,England,Tokyo,,ASX,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
229,2022,606,国外,高园骏玻璃控股公司,,,,,,0,0,,,互联网和相关服务,信息传输、软件和信息技术服务业,,Sydney,,,,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
231,2022,608,国外,保工澜玻璃集团公司,,,,,,0,0,,,商业地产,房地产业,California,New York,,SGX,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
232,2022,609,国外,招工盛置业公司,,,,,,0,0,,,综合,综合,California,Sydney,,,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
233,2022,610,国外,瑞澜骏传媒有限公司,,,,,,0,0,,,水利、环境和公共设施管理业,水利、环境和公共设施管理业,Bavaria,Frankfurt,,TSE,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
235,2022,612,国外,高澜景批发集团公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,New South Wales,London,,TSE,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
237,2022,200613,国外,盛环泽贸易控股公司,,,,,,0,0,,,休闲服务,,Tokyo,Singapore,,LSE,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
239,2022,616,国外,招白联生物科技股份公司,,,,,,0,0,,,住宅,房地产业,Zurich,Tokyo,,TSX,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
240,2022,617,国外,北禾远新能源汽车发展公司,,,,,,0,0,,,证券,金融业,Bavaria,Frankfurt,,XETRA,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
241,2022,619,国外,花白航通信有限公司,,,,,,0,0,,,塑料制品,橡胶和塑料制品业,Tokyo,,,TSE,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
246,2022,200625,国外,恒芯瀚城市发展有限公司,,,,,,0,0,,,汽车,,New South Wales,Sydney,,TSX,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
247,2022,626,国外,高工禾传媒集团公司,,,,,,0,0,,,批发业,批发和零售业,Tokyo,New York,,SGX,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
249,2022,628,国外,润达航水务发展公司,,,,,,0,0,,,房屋建筑,建筑业,Zurich,London,,TSX,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
262,2022,652,国外,万能启新能源汽车公司,,,,,,0,0,,,批发业,批发和零售业,Bavaria,London,,TSX,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
265,2022,657,国外,科桥源连锁公司,,,,,,0,0,,,有色金属冶炼和压延加工业,金属冶炼和压延加工业,England,New York,,ASX,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
266,2022,659,国外,绿盈润水务发展公司,,,,,,0,0,,,塑料制品,橡胶和塑料制品业,Zurich,Singapore,,NASDAQ,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
268,2022,662,国外,物业泽通信发展公司,,,,,,0,0,,,计算机,,,Toronto,,SGX,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
271,2022,666,国外,高盈景连锁控股公司,,,,,,0,0,,,证券,金融业,California,Toronto,,,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
275,2022,670,国外,碧新禾批发发展公司,,,,,,0,0,,,半导体业,半导体业,New South Wales,New York,,LSE,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
280,2022,677,国外,恒阳澜建筑设计科技公司,,,,,,0,0,,,化学纤维制造业,化学纤维制造业,,Tokyo,,NASDAQ,NASDAQ Global Select,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
281,2022,678,国外,高白启医药股份公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,Tokyo,Toronto,,,,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
282,2022,679,国外,华晋迈金融科技公司,,,,,,0,0,,,零售业,批发和零售业,,Toronto,,NASDAQ,NASDAQ Global Select,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
287,2022,685,国外,联阳航建设开发控股公司,,,,,,0,0,,,水生产和供应业,电力、热力、燃气及水生产和供应业,England,New York,,NYSE,Growth,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
288,2022,686,国外,北业盛置业股份公司,,,,,,0,0,,,证券,金融业,England,London,,XETRA,Standard,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
291,2022,690,国外,花泽置新材料公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Bavaria,Tokyo,,TSE,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
292,2022,691,国外,联达禾贸易控股公司,,,,,,0,0,,,化工原料,化学原料和化学制品制造业,California,Frankfurt,,,Prime,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
293,2022,692,国外,高达启软件股份公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,Ontario,Frankfurt,,XETRA,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
297,2022,697,国外,华城泰生物科技集团公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,England,Singapore,,XETRA,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
301,2022,702,国外,星车泽传媒控股公司,,,,,,0,0,,,食品业,食品饮料业,New South Wales,Tokyo,,,Main Board,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
303,2022,705,国外,华酷瀚建筑设计集团公司,,,,,,0,0,,,批发业,批发和零售业,,Sydney,,XETRA,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
305,2022,708,国外,物城盛医药有限公司,,,,,,0,0,,,黑色金属冶炼和压延加工业,金属冶炼和压延加工业,New South Wales,London,,XETRA,Growth,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
307,2022,710,国外,北源盛通信科技公司,,,,,,0,0,,,医药研发服务,科学研究和技术服务业,England,Frankfurt,,TSE,Standard,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
309,2022,712,国外,恒环泽集成电路股份公司,,,,,,0,0,,,证券,金融业,New South Wales,Singapore,,LSE,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
310,2022,713,国外,启业联集成电路有限公司,,,,,,0,0,,,农业,农、林、牧、渔业,California,Frankfurt,,XETRA,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
311,2022,715,国外,盛锦泽软件发展公司,,,,,,0,0,,,零售业,批发和零售业,England,Sydney,,SGX,,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
312,2022,716,国外,凯能景新能源汽车集团公司,,,,,,0,0,,,食品业,食品饮料业,,London,,LSE,Main Board,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
315,2022,719,国外,联电航水电有限公司,,,,,,0,0,,,文化、体育和娱乐业,文化、体育和娱乐业,Bavaria,Frankfurt,,SGX,Prime,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
317,2022,721,国外,招盈联化工发展公司,,,,,,0,0,,,餐饮业,住宿和餐饮业,California,Singapore,,LSE,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
318,2022,722,国外,联尹锦新材料公司,,,,,,0,0,,,电力热力生产和供应业,电力、热力、燃气及水生产和供应业,,Tokyo,,LSE,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
324,2022,727,国外,星达骏建筑设计发展公司,,,,,,0,0,,,电子元件及设备,消费电子及电气业,Bavaria,New York,,ASX,Prime,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
325,2022,728,国外,启澜拓连锁控股公司,,,,,,0,0,,,证券,金融业,Zurich,Frankfurt,,,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
330,2022,735,国外,明桥盛传媒科技公司,,,,,,0,0,,,牧业,农、林、牧、渔业,New South Wales,Tokyo,,TSE,NASDAQ Global Select,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
334,2022,739,国外,众新联建筑设计控股公司,,,,,,0,0,,,制药,医药制造业,New South Wales,Tokyo,,NYSE,Growth,,0,1,日本,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
338,2022,752,国外,高桥澜船舶发展公司,,,,,,0,0,,,酒业,食品饮料业,,Singapore,,LSE,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
347,2022,200761,国外,绿能泰电器控股公司,,,,,,0,0,,,钢铁,,Bavaria,Frankfurt,,ASX,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
351,2022,768,国外,招园盛集成电路控股公司,,,,,,0,0,,,航空航天,铁路、船舶、航空航天和其他运输设备制造业,California,Toronto,,SGX,Growth,,0,1,,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
353,2022,777,国外,高芯禾电子发展公司,,,,,,0,0,,,通用设备制造业,通用设备制造业,California,,,NYSE,Growth,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
357,2022,782,国外,盛源澜软件股份公司,,,,,,0,0,,,化学纤维制造业,化学纤维制造业,Ontario,Tokyo,,,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
367,2022,795,国外,润新盛零售公司,,,,,,0,0,,,其他非金属制品业,非金属矿物制品业,Bavaria,Tokyo,,NYSE,NASDAQ Global Select,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
369,2022,797,国外,启工航生物科技发展公司,,,,,,0,0,,,住宅,房地产业,Zurich,,,NYSE,Standard,,0,1,新加坡,0,0,23/3/2026 09:32:16,23/3/2026 09:32:16
